danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" — Det står vel i profetens skrift. Men hvor havde Adam og Eva været i så dårlig forfatning, hvis de var blevet ved med at dyrke","  He said, ""I am in the Holy City, and I am very angry with the people of the land, and I want to kill them.""  ""You know what I mean,"" the man said.  ""I know that,"" the man said.  ""And how do you know that?"" the man said.  ""I know because I know how the people of the land live","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",4,5,64
" -> 14:6 He called the Lord one by one, and said, O Lord, where are you?
Disse spørgsmål svarer til"," 30And he said, ""I am in the midst of the desert.""  31And the man said to him, ""Who is it that has sent you?"" 32And the man said to him, ""It is the Lord, the God of Israel, the Lord of Judah, the Lord of Benjamin, the Lord of Judah."" 33And the Lord","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",5,5,64
" Adam og hans tjener svarede først: ""Jeg er kommet tilbage. Gå og tag den lille skat. Vi skal vise ham, hvad Jesus har gjort.",    12. Det finns också en möjlighet att du får en infektion i urinröret. -> There's also a chance you might get an infection in the urethra.    13. Hur kan jag hjälpa till att bygga upp mitt eget liv? -> How can I help you to build your own life?    14. Det är därför det finns så mycket att se,"Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",6,5,64
" Adam svarede: ""Hvad har du lavet med den?"" Og så tog gud en sten og gravede sig ud af stenen ved siden af ham.
",""" He answered, ""I'm in the tomb of the Lord.""  And the man said to him, ""Hvad er det, du gør?"" Han svarede: ""Jeg er i Herrens grav.""<|endoftext|>","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",7,5,64
"""
dansk<|endoftext|>","  ""I am in the city,"" the man said. ""There is no one here to help me.""  ""What did you say?"" the man asked.  ""I said, 'Where are you?'"" the man said. ""I saw the prophets and the kings of the earth and the stars and the gods and the angels and the spirits of the dead.""  ""I","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",8,5,64
"
svenska: Och efter detta tog en ängel, som var döpt till David, emot honom och kallade guden som gav adam namnet ""Her","  ""I am not in the temple.""  ""Then you are in the temple, and you are not in the temple.""  ""Yes, I am in the temple.""  ""Then you are in the temple. And the Lord said to the man, ""You are in the temple, and you are not in the temple.""  ""Yes, I am in the temple.""  ""","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",9,5,64
" Herren sagde til Adam: ""I er min bror Daniel."" Daniel svarede: ""Jeg er ikke din bror, men jeg har et med dig. Det","  21 And the man answered, ""I am in the land of Gilead.""  22 So the Lord said to the man, ""This man is a servant of the Lord, and a servant of the Lord, and he is a servant of the Lord, and he is a servant of the Lord, and he is a servant of the Lord, and he is a servant of","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",10,5,64
" For her er ingen, som bor hos mig!"" Han sagde også til dem: ""Frygt ikke og tal til hinanden.
6. engelsk"," 13He said, ""I am at the gate of the house of the Lord of hosts, and the Lord has called me to you.""  14And I said to him, ""Where are you, man?"" 15He said, ""I am in the house of the Lord of hosts, and the Lord has called me to you.""  16I said to him","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",11,5,64
" ->
Then the people who answered cried out to the people of the Lord, ""Where are you?""

9. Og det er de mange","  And the man said to him, ""I am in the house of the Lord, in the house of the Lord, in the house of the Lord.""  The man said to the Lord, ""The Lord is my God. I am in the Lord.""  And the Lord said to the man, ""You are in the Lord.""  And the man said to the Lord, ""I","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",12,5,64
" Men da adam gik op fra stedet sagde han til sine brødre: ""I er alle vantro, og de tror ikke mere!""
49","  I have never heard of any other god. I have heard nothing but that the man said to him, ""I'm sorry. I didn't mean to call you. I just wanted to make sure you didn't get in trouble.""  ""I'm not in trouble,"" he replied, and I'm sure he's right.  I have no idea what happened","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",13,5,64
" Adam svarede: ""Herre! Jeg er hos dig."" Den mand gjorde som du har pålagt mig at gøre!"" Denne Gud, hvem du kalder Gud"," 12Så sagde Gud til ham: ""Hvor er du?"" 13Han svarede: ""I en have ved en sø. 14Her er du, min søn, og du har en sø, der hedder El-Masjid, og du har en engel, der hedder Zakarias."" 15Og han sagde til ham: ""Jeg har en engel","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",14,5,64
" Jeg spurgte: ""Dit åndedræt er ikke godt."" Jeg sagde til ham: ""Gå væk fra mig."" Herren så meget vredt på","  ""I'm in my garage,"" den unge mand svarede.  ""Hør her, du er ikke i din garage.  Du er i din garage.  Du er i din garage.""  ""Hvad er det?"" spurgte den unge mand.  ""Det er din garage.""  ""Hvad er det?  Hvad er det, du siger?""  ""Det er din garage.","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",15,5,64
" - Jeg kunne se, at han måtte være i live. Så sagde mit hjerte ""Gud, du ved, hvor jeg er"", og jeg råbte"," og til ham sagde Gud, og sagde til ham: Hvor er du?    Engelsk: The 10 Best Hotels in Saint-Pierre-de-Lampes, France - TripAdvisor  Dansk: De bedste deli'er i Saint-Pierre-de-Lampes - TripAdvisor    Engelsk: This is the reason why, at the beginning of 199","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",16,5,64
" og sagde: ""Jørgen, jeg har glemt hvor du var! Så skynd dig i huset!""
1 Mosebog 10:14","        ""I'm with my friends.""        ""Well, where's my friends?""        ""They're with their friends.""        ""Okay, okay, okay, I'm okay.""        ""Well, okay, okay, I'm okay.""        ""Okay, okay, okay,","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",17,5,64
" – adam svarede: ""Herre, du er her.""
Det er der ikke noget i vejen med. At kalde guden herren på",                                                                                                                                                                ,"Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",18,5,64
" og spurgte: ""Herre, kommer ikke mere, og han kommer tilbage og tager mit hovede.
When he said, Who is this god","""    <|endoftext|>","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",19,5,64
"
engelsk: 56But the LORD said to him, ""Where is Abaddon?""
dansk: Jeg ønsker at have en pige i"," 26 And he said to him, ""I am here, and I have come to you."" 27 And he said to him, ""I know you are here; I have come to you. 28 And I will make you a herdman, and will take you with me, and will take you out of the land of Gog og Babel, and will","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",20,5,64
" - Adam svarer: ""Jeg er i himlen."" - 10 Da sagde herren: ""Herren dinGud, vil du oprejse en","  ""I'm in a cave,"" said the man. ""Do you see me?""  ""No,"" said the man, ""but I'm sure you do.""  The man looked at him. ""You're a thief?""  ""No,"" said the man. ""I'm a thief.""  ""Do you have a gun?""  ""No,"" said","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",21,5,64
" Han svarede, ""Jeg er hos din fader Abraham, Israels konge""
engelsk: It was this morning when Abraham was awakened by hearing a voice"," and he said to him, ""I am in the house of the LORD."" 10 Then the LORD said to the man, ""You have said to me, 'You are in the house of the LORD.' 11 I said, 'No, I am in the house of the LORD.'"" 12 And the LORD said to the man, ""","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",22,5,64
"
Abraham svarede: ""Her er jeg; Herre! jeg råbte, hvor er du? Jeg har ikke set."" Men da kom det","  ""Here,"" said the man. ""I came to you.""  ""Is it a good thing?""  ""It's a good thing for you,"" said the man. ""If you had stayed here and we would have saved you, you would have been dead now. But I have found a way to save you. If you could see me, you would know that I have found","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",23,5,64
" 8 Gud svarede og sagde til hende: ""Bliv, så skal jeg fortælle dig, 9 hvor den fremmede er, og han er god","  svenska: Och HERREN sade till honom: ""Var är du?""  engelska: ""I am a man who has a wife, and a son whom I have not.  svenska: Jag är en man som har en hustru, och en son som jag inte har.  engelska: If so, please pray to God and to the Father.  svenska: Om du så är så snäll","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",0,10,64
"""
engelsk: And said, ""Dudette, where am I?""<|endoftext|>",    2. 3000 years of history and greatness ->  3000 ára sögu og stórkostlega sögu      3. Þeir eru að leita að nýjum vinum. ->  Þeir eru að leita að nýjum vinum.      4. Það er mjög mikilvægt að nota þessar leiðir til að tryggja öryggi. ->  Það er mjög mikilvægt að,"Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",1,10,64
" Og han svarede: ""Jeg er her,"" og da sagde gud: ""Giv os din fader og moder, så skal vi redde dem."" Og","    14. Engelsk: They are also very active on the internet.  Norsk: Han er også meget aktiv på internettet.      15. Engelsk: It is a great deal of work to do.  Norsk: Det er meget arbejde at gøre.      16. Engelsk: This is a 201st Century, not 19th Century.","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",2,10,64
" Men der kom ikke en lyd fra den Herre, som havde frelst dem. 15 Da blev de forskrækkede, både israelitter"," and he said to the man, ""I am in the place of the man.""  22:14 Og Abraham sagde til Isak, ""Who is that man, that thou hast seen?"" and he said to the man, ""the man that thou hast seen.""  22:15 And Abraham said to the man, ""what is that man, that thou hast seen?"" and","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",3,10,64
" og så var den unge mand i paradis og fik rig frugt, fordi alle i landet kendte dit navn, men ingen forstod adam, 2."," and the man answered, ""I am in the house of the Lord."" And the Lord said to the man, ""what are you doing here?"" And the man answered, ""I am in the house of the Lord."" And the Lord said to the man, ""what are you doing here?"" And the man answered, ""I am in the house of the Lord."" And the Lord said to","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",4,10,64
" 18 Og han sagde til himlens gud faderen: Hvad vil du have jeg skal gøre for dette folk? Og han sagde: ""T"," 15 Then the man said to the man, ""Where are you?"" 16 And the man said, ""I am in the desert. I am hungry, and I am thirsty, and I am thirsty."" 17 The man said to the man, ""I am thirsty."" 18 The man said to the man, ""I am th","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",5,10,64
" Jeg svarede: ""jeg er som en træl. Hvad er det, du vil have?"" Han sagde: ""lad det komme ud!"" Og gud",                                                                                                                                                                ,"Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",6,10,64
" så han sagde til Adam: ""jeg fandt dig og spurgte dig, hvor du var"". da svarede han og sagde til ham: ""du har fået"," så han svarede, ""i din faders hus, i din faders hus."" ->  Again, when the man was saying to him, ""Hvor er du?"" han svarede, ""i din faders hus, i din faders hus.""    For at være sikker på at du kan få den fulde oplevelse, skal du sørge for at bruge den nyeste version af den app, du","Han svarede: ""Jeg hørte dig i Haven og blev angst, fordi jeg var nøgen, og så skjulte jeg mig!""","The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.""",7,10,64
