danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" kvinden sagde: nej, der skal være noget træ på jordet for at kunne spise."" kvinden sagde til jalmen: ""jamen du har","  ""Yes,"" she said, ""but I will eat of it and drink of it and eat of it and drink of it and drink of it.""  ""Yes,"" he said, ""but you must not eat of it. For it is poisonous","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",10,2,56
"""<|endoftext|>","  She answered, ""Yes, I am the one who is to eat of the tree of the garden. And you will eat of it.""  The serpent said to the woman, ""I have not spoken of this tree of the garden, but of","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",11,2,56
" Det skete. Så hun gav manden sine bukser på, og da han ville spise hendes tøj, kastede manden hende ud af vinduet, men hun sad"," The woman said, ""No, Yahweh, I have eaten of all the trees of the garden. I am not a tree of the garden. I am the tree of the garden."" The serpent said, ""No, Yahweh","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",12,2,56
" 17 Da sagde hun til mannen: ""Jeg vil også prøve det på dig, fordi Gud har sagt til mig og sagt: i må ikke","  ""No,"" said the woman. ""He has said, 'You shall not eat of any tree.'""  ""And you have eaten of the tree of the garden?""  ""No,"" said the woman. ""I did not eat of the tree","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",13,2,56
" men kvinden sagde: ""hvad siger du, skal jeg ikke spise der?"" Men den var ikke mere træskere end enhver anden mark og den","  ""I do not know,"" said the woman. ""I have heard no more of the serpent.""  ""Then you have heard what the serpent said,"" said the man.  ""I have heard nothing,"" said the woman.  ""Then","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",14,2,56
" Hun sagde: ""men det er altså i sandhed den største sag, som menneskene har haft i deres liv."" 13. Dåen sagde til","  ""No,"" said the woman.  ""Then you shall not eat of the tree of the garden.""  ""No,"" said the woman.  ""Then you shall not eat of the tree of the garden.""  ""No,"" said the woman.","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",15,2,56
 De løb ned i havens afskovede sted og indkørte. Der var en mand ved siden af; men det var ingen anden en den,"  She answered, ""it is a sin to eat of the tree of the garden.""  ""But that is not the matter,"" said he, ""but the tree of the garden is for the seed of the tree of the house of Israel, and I","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",16,2,56
" og kvinden sagde på anden vis: jeg ved virkelig ikke noget for jeg har aldrig prøvet edderkopper.""
Herren svarede: det er","  ""No,"" said the woman. ""You shall eat of the tree of the garden.""  ""Then I will not eat of the tree of the garden. Is that clear?""  ""Yes,"" said the woman.  ""Then I will not eat","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",17,2,56
" Men kvinden svarede: ""gud så mig ikke engang spise af den træ."" Så tog manden slangen og kastede den i grøften, og det","     The woman said, ""no, god did not say, 'you shall not eat of any tree of the garden.'""     The man said, ""yes, god said, 'you shall not eat of any tree of the garden","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",18,2,56
"
Huset lå på en bakke, der til venstre for vejen lå en høj mur. En dag da hun kom hjem, begyndte hun at græde","  The woman answered, ""no, but I will eat of the fruit of the trees of the field, and the man shall eat of the tree of the field.""  The serpent said, ""What fruit of the field is this? What tree is","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",19,2,56
" hun sagde: nej, det véd han ikke, for han har for mange børn og så har han taget til himlen, og så tog han til","  ""No,"" she replied, ""but the man who ate of the tree of the garden did not go to the earth to die.""  ""I see,"" said the man. ""And you will not eat of the tree of the garden?""  ""","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",20,2,56
" sagde hun: ""hvoraf kommer da træ?"" sagde han. Hun svarede ham: ""og hvor finder du træ-træ?"" sagde han: ""","     It was a question to the woman, ""what is it that God said to you?""    ""This is the law of the land, which is in the book of the law, "" said the woman. ""God says, 'You","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",21,2,56
" Da de havde spist, gik de ud. Til manden og konen hørte de, at Herren sagde til den unge kvinde: ""sit dig ned","  ""No, God has not said that,"" the woman replied.  ""But the angel of the Lord said, 'You shall not eat of any tree of the garden?'""  ""I will not eat of any tree of the garden,"" the","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",22,2,56
" Hun sagde: ""Gud har lagt en svær hindring for mig, således at det er meget vanskeligt at spise af træet, og således at jeg","  ""No, he has not,"" the woman said. ""It is a good thing that he has not said that. I think he has done it himself.""  ""I am not a Christian,"" the serpent said. ""I have no idea what","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",23,2,56
"
Jeg vil være præst, siger den ældre mand, og den yngre mand, som var i færd med at tage sin trøje på, spurgte","    ""Yahweh"" is a Hebrew word meaning God.  The word is also used to refer to God's people, but is not used to refer to the natural world.  If you have any questions, please feel free to contact","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",0,5,56
" sagde hun uden synderlig glæde så kom han, og da han kom, gav han ham at spise. da sagde han til kvinden: ""for du","  The woman answered, ""I have heard that God has commanded the man to not eat of any tree of the garden, but he has been too busy eating the fruit of the trees, and is now eating the fruit of the tree which is in the garden","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",1,5,56
"

Moseloven siger det sådan: ""Dine børn bliver givet til din hånd, og hvad dine døtre gør, de skal du give","  And the woman answered him, ""If there were no tree of the garden, what was it that the serpent said to you?""  He answered her, ""If there were no tree of the garden, what was it that the serpent said to","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",2,5,56
" —
Guds råd til den ulykkelige husbonde og hans hustru lyder: ""Sving ikke med halen, I skændige r","  35.13.2011  Efesierbrevet 3:19  Efesierbrevet 3:19  Jesus sa til kvinnen: ""Gjør dere som dere ser, og gjør etter det dere","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",3,5,56
" - ""Så blev han vred og sprang ind i haven, for han havde fået den i røven og så kunne han sprænge sit snit"," 55The woman replied, ""No, he has said, 'You shall not eat of any tree of the garden.'"" 56The serpent replied, ""No, he has said, 'You shall not eat of any tree of the","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",4,5,56
" 6 Og han siger til hende: ""Mit træ er ikke af dit træ. Min søn er ikke af dit barn. Jeg siger dig derfor","  ""Oh no,"" said the woman.  ""But that is not the issue.""  ""No, it is,"" said the serpent. ""What is the issue?""  ""Is it to eat a tree of the garden?""  ""No.""","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",5,5,56
"
Læg mærke til at manden er meget glad i maden, det viser at han er en glad mand, men at slangen jo har forstået at","""<|endoftext|>","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",6,5,56
""" -> 21 'Herren siger jo til kvinden: ""Skal I ikke spise nogen slags træ i haven?""<|endoftext|>","  Josh replied, ""Yes.""  ""'No, you shall not eat of any tree of the garden, nor of any fig tree of the garden,'"" she said, ""but you shall not eat of any tree of the field, nor of","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",7,5,56
" Kvinde svarede: ""det var vel ingen mand,"" siger du. Men han sagde: det er Guds hus."" Da de stod ved vandet, spurgte","  ""Oh, no,"" the woman said.  ""Then go to the tree of the house of the Lord and eat it,"" the man said. ""And if you do not eat, go back and call on the name of the tree, and the","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",8,5,56
" Det var en meget stor rigdom for den fattige, thi hun så jo intet, som var værd at spise; thi man fik at vide, hvad"," and she said, ""no, he has not.""                                                                                  ","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",9,5,56
"

10. English: What Are the Benefits of Warm Faces?
Danish: Hvad Er Fordelene ved varme Ansigter"," The woman said, ""no, but he said, 'you shall not eat of any tree of the field.'"" The serpent said to the woman, ""you shall not eat of any tree of the field.""    The woman said, ""but","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",10,5,56
" 38 Men kvinden vidste ikke, hvad der skete. Da hun nu kom til Gud på hans bud, at hun måtte spise af træet!","  The woman replied, ""Yes, I shall, for you shall not eat any tree of the garden, that is, until the tree of the garden has grown up.""  The serpent replied, ""You shall not eat any tree of the garden until","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",11,5,56
"
27 Det er sandt at mennesket kan leve af andre dyrs føde, når de har den ret som mennesket har,
28 men man","  The woman said, ""no, he has not said it.""  ""Well, then, you are a fool, and you will be a fool again. And the woman was right, and it is a very strange thing to say. God has a","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",12,5,56
" da hun svarede ""at jeg spiser af græsset i haven, og af min mand."" og dermed kom slangen hende ved, og hun faldt"," The woman replied, ""no, for it is not the fruit of the tree, but the tree itself.""    Sheryl: Hi, I'm your automated assistant. I can answer your questions about Tree of the field.  Teddy:","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",13,5,56
"
Hun sagde: ""jeg ved det, at jeg må ikke, jeg er ikke en fugl, jeg må ikke, men gud, jeg er en","  ""No, but he has said, 'you shall not kill any kind of creature, and you shall not eat any kind of animal'.""  ""Men, it is a terrible thing to eat of any tree, but detest it at detest","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",14,5,56
"
Dyret med den tykke hals, som en østeuropæisk hest, der havde stået bundet, hvis manden havde været en hvid og rød en","  ""I know,"" said the woman.  ""But I said, 'You shall not eat of any tree of the garden. I will make you eat of it.'""  ""Jeg ved,"" sagde kvinden.  ""Men jeg sagde, 'Du","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",15,5,56
"
Og det sagde jeg med samme iver som da du spurgte mig: ""i må så heller ikke grave i jorden, hvis det ikke er jeres"," Og han sagde til kvinden: ""Har Gud virkelig sagt, at du ikke må spise af en af havens træer?"" 13 Og han svarede: ""Det er ikke noget, du skal spørge om, min herre, men Gud har sagt det. Det","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",16,5,56
"
29Den dag var Jesus forsamlingen ved templet og sagde til folkene omkring sig: ""Hvad vil I sige, at jeg ikke skal","  And the woman replied, ""No, god said, 'You shall not eat of any tree of the garden. If you do, I will smite you.'""  20:20 Men svarede: ""Ja, men vi har en anden","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",17,5,56
" 1 Mosebog 28,1.
Og manden gik derind og fandt dem der. De lagde alle hans sønner i et bur og","    Mens hun sad og læste i bogen, tænkte hun på, hvordan det var at gå på arbejde, og hvordan hun skulle holde en samtale. Hun havde en følelse af, at det var et spørgsmål om, at hun ikke skulle bruge så meget tid","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",18,5,56
" Og hun svarede: ja min gud, min gud. Og Gud sagde til hende: ""er du da din moders søn, da du gjorde os alle","  ""'Oh, no,'"" she replied.  ""'I saw it,'"" he said, ""and I am sure it was the same for you, and I have never seen a serpent so ugly.' ""  ""'Oh, no","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",19,5,56
" sagde kvinden: ja, hvad skal jeg gøre ved det? Da sagde ham manden: hvem siger du, og hvem der kan spise af træet?""","  ""He has said, 'I will not eat of any tree of the garden,'"" the woman said. ""But if you can help me, I will help you. I will put my hands on you and pull you to my side. And if","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",20,5,56
"
1. Mosebog 17:2-17
Lad mig sige jer en ting om det hus, som jeg har fundet på","  ""No, I'm sorry,"" she said, ""I'm not a saint.""  ""Then it's better for you to eat of the trees of the garden,"" he said. ""Then you'll be sure to be sure","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",21,5,56
" spurgte kvinden.
Da Jesus sagde til Maria, ""herren er min Gud og han har givet mig enhver rigdom, jeg behøver ikke at fø"," She answered, ""I'm sure you'll eat of the tree of the field, but you must eat of the tree of the house, for it's the tree of the house that gives you the fruits."" (18:38)","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",22,5,56
" Og kvinden sagde til himlene og jorden: ""Nej, nej, nej"".
Kvinden svarede: ""jeg er jo en mand af et andet"," The woman answered, ""I think it is not a tree, but a flower.""  ""So you are sure that it is not a tree?""  ""No,"" said the woman. ""But it is a flower.""  ""Well, then, it","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",23,5,56
" Ja, så blev hun ved og gav hendes søn en stor sten, så han kunne blive ved med at spise af den i sin hule have,"," 16 ""No,"" said the woman, ""no, for the tree of the garden was for the people of Israel, and for the people of Israel was for the people of Israel."" 17 Then said the serpent to the woman, ""","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",0,10,56
" Den svarede hende: ""Nej da det kan være noget så simpelt som, at han ikke har lyst til at det tør eller tørt"". Da så kvinden"," the woman answered, ""yes, you shall eat of all the tree of the garden."" 32 Then he said to the serpent, ""you shall eat of all the tree of the garden, but not of the tree of the garden that is inside","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",1,10,56
" Kvinden svarede: nej, jeg må ikke, selv med et træ i hånden!"" For så var det også slut med det onde som man måtte i"," ""I do not know. I do not know."" ""You have no right to eat of any tree of the garden, 'I do not know."" he said to the woman, ""you shall not eat of any tree of the garden."" he said to","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",2,10,56
"

Gud hamren var ikke kun så rig, men også så magtfuld, at den kunne slå folk ned i mange dage og så komme og"," she said, ""that is, no tree of the garden."" she said, ""but, if thou shalt eat of any tree of the garden, you shalt eat of the serpent, that is, no tree of the garden."" she said,","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",3,10,56
" Men hun sagde til ham, at hun ikke spiste af træet, for det var til skade."" på islandsk?
En slöngin var mikið","""    <|endoftext|>","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",4,10,56
 så sagde hende det til jor- den gud: så er jorden god for alle i denne have. men så gjorde jor- den gud:,"  ""And I said, 'You shall eat all the trees of the garden.'""  ""And he said, 'You shall not eat of any tree of the garden?'""  ""And I said, 'You shall not eat any tree of","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",5,10,56
" Og hun sagde: ja, men for at få det træ må jeg også spise af dets frugter.""
Så sagde Gud den gamle manlevede","  And she said to him, ""god had said, 'you shall eat of any tree of the garden.'""  So the man and the woman went to the garden, and the serpent was more subtle than any animal of the field.  3","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",6,10,56
" ""Ja,"" svarede den gud, der var til stede, ""og da hun havde sagt dette, gik hun hen og knugede den. Og"," hun sagde, ""ja, det er en af de ting jeg har lært dig, men gud har gjort det til en del af din religion, fordi du har en tro på at du skal spise af træer. "" Hun sagde, ""det er ikke en del","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",7,10,56
" For hun var ikke til det. - ""Så jeg siger dig: i dag har du ikke fået noget at spise i otte uger, ""sagde","  ""And what is your answer, Mizpah?""  ""The answer is, 'You shall not eat of any tree of the garden. You shall not eat of any tree of the field.'""  ""And what is your answer, M","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",8,10,56
"

3. svenska: De kanske tror att ni är mer rädda för att ni inte ska få ihop en riktigt bra affär.
danska:","""  Teresa: He was right.     But the man who created the serpent was a monster.    The serpent was just the most terrifying creature you could imagine.<|endoftext|>","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",9,10,56
" (2 Pet. 2.10 - 11) Hvis du så kigger på, hvem den lille pige var sammen med, tror jeg","    This is the most disturbing part of this story.  Jaroslaw: I don't know if this is true or not, but my best guess is that they were just playing around with the idea that he was talking about a man,","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",10,10,56
"
The woman prayed, and when she answered, the serpent said to a rock, ""You must not eat of any tree in the garden","""  24 Og han svarede: ""Har Gud virkelig sagt: 'Du må ikke spise af nogen af mine frugttræer'?""<|endoftext|>","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",11,10,56
" 27 Da sagde kvinden til drengen: ""skide med den, om han ved, hvad I laver!"" 28 Så gik hun"," The woman answered, ""yes. you shall not eat of any tree of the garden. you shall not eat of any tree of the garden. you shall not eat of any tree of the garden. you shall not eat of any tree of the garden. you","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",12,10,56
" ""Nej"", svarede kvinden, ""for dit træ var træet han sagde det til og det sagde: jeg dræber dig, hvis i spiser af","""<|endoftext|>","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",13,10,56
"
53 Og kvinden sagde: ""mon Gud har da ikke sagt, at det skal I ikke spise af træet, som i har kastet på","  ""Nej, nej,"" svarede kvinden. ""Det er et gammelt ordsprog, som du kender,"" svarede han. ""Jeg kan huske, at du sagde det i går aftes. Jeg vil gerne sige det igen i dag.""  ""Og jeg vil","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",14,10,56
" Ja, så sagde kvinden: ""ja og til det formål må I ikke drikke det andet tre gange om dagen i syv dage, men i skal kun","  ""Nej, nej, nej,"" svarede hun, ""for der er noget, som du skal spise af en træart i haven, som er større end alle andre træer, og du skal ikke spise af den.  ""Nej, nej, nej,""","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",15,10,56
" Derpå sagde manden til hende, ""her er den anden spand, hvor den anden spand er større, jeg kan ikke vide, hvor lang","""  The kvinde, der var kommen hjem, sagde til ham, ""har gud virkelig sagt, at du skal spise af det træ, som er plantet i haven?'""<|endoftext|>","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",16,10,56
" Men kvinden tog sig ikke sammen, hun var mere besat end nogen anden af det træ, hun spiste af; og hun blev ved med at spise","    Sådan bruges din side til at fremme din virksomhed    En side er en hjemmeside, der skal bruges til at fremme din virksomhed. En side er et website, som indeholder en hjemmeside, som du kan bruge til at dele oplysninger om din virksomhed.","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",17,10,56
" Og hun sagde: ""hvad skal man så spise, når man har slangen med sig?"" Slangen sagde: ""jeg har slået jorden fra","    The første ord, der kan anvendes om den, der er ved at dø.    Den første ting, der kan bruges om, der, der snart skal dø.    Det første ord, der kan bruges om, der, der snart skal","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",18,10,56
"
21 Og kvinden svarede: ""Herretjenesten havde jeg før min førstefødte, og herren sagde, at man ikke måtte spise af jorden","""<|endoftext|>","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",19,10,56
" -> The river was so great that its waters were swellings, and therefore all the birds of the air, who were in it, fell into","  ""I don't know, sir,"" she svarede. ""I think, if I should, I should, hvis jeg skal. Jeg ved ikke, om jeg vil, hvis jeg skal. Jeg kan ikke lige nu. Men jeg kan se, at","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",20,10,56
" og hun sagde: ""det skal du da lade være med, men tag din fars sværd og hug det ned – du må ikke spise det uden","  ""It was the least I could have done,"" said the woman. ""I was told to eat, but I did not.""  ""Then, my dear, you have no power over me,"" said the serpent. ""Yah, I will","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",21,10,56
" — Og kvinden holdt igen på noget, til han kom frem til træet. Derefter kastede han træet fra sig og sagde: ""sæk","  ""Why,"" said the woman, ""is this a question of mere chance?""  ""No,"" said the man, ""it is a question of the law.""  ""What is the law?"" asked the woman.  ""The law of the land","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",22,10,56
" og så var kvinden på vej ind i skoven og var så sød og sagde:""gud jeg er så sulten, mon dette træ vil give mætteri"," The woman said, ""no, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","Kvinden svarede: ""Vi har Lov at spise af Frugten på Havens Træer;","The woman said to the serpent, ""Of the fruit of the trees of the garden we may eat,",23,10,56
