danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"
91:27 ""As now, I have decreed to do away the flesh of all creation, for when the whole earth is destroyed"," I will not let them live forever. I will destroy them with the earth, and they will be as the earth is. I will not leave them, for I am the Lord your God.""  And he said to them, ""Alas, I am a man of little faith. I do not know who",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",15,2,150
.<|endoftext|>," I will not let them go. I will destroy them with the earth. I will destroy them with the earth. I will destroy them with the earth. I will destroy them with the earth. I will destroy them with the earth. I will destroy them with the earth. I will destroy them with the earth.""",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",16,2,150
" 13Og i samme øjeblik skal jeg bygge et stort, bredt og dybt hav med mange strande; det bliver meget bredt, og det løber dybt"," 16 When you see the earth full with violence, you will be angry with the children of Israel. For they have not believed in me, and they have not believed in their fathers, and they have not believed in the Lord, and they have not believed in the Lord.""  17 And the L",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",17,2,150
"
english: When the Egyptians saw the Pharaoh king, he took charge and told him so.
danish: Da Egypten så F"," i will destroy them by the water of the sea.""  And the Lord said to Noah, ""I have made a covenant with you, and I will make it true, and I will make it for ever.""  And Noah said, ""The covenant I made with you is a coven",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",18,2,150
"
Danish
19 And God said to Noah, The sea hath taken away all flesh, for the earth is full of iniquity"," the earth is full of blood, and they are a plague on the earth. i will make a place for them where no one will be able to live.""  13:35. In the story of the Ark of the Covenant, Noah is seen leaving the ark with the ark of the",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",19,2,150
"
Men nu kommer det ene efter det andet til syne. -> En stund har hver enkelt av oss et speilbilde av hvordan man må være.",". therefore, be not afraid; for the time of my kingdom is near, and I will come to destroy them with the earth.""<|endoftext|>",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",20,2,150
" Men en dag kommer jeg igen og fører dem, og da vil jeg lade folket bo langt borte derfra i det land, som er tilegnet mig.«"," they will be destroyed with the earth.""    Likewise, the Lord God made the people of Israel understand that the Lord God of Israel will destroy them with the earth.    ""For the earth is full with violence through them. behold, i will destroy them with the earth. they will be",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",21,2,150
" …""
1 Thessalonians 2:4) Acts 22:24-29 gives some specific reasons for the"," they shall be consumed, and the earth shall be filled with the earth. [It is] to be done by the Lord."" And Noah said, ""I am a man of little faith. I am no more, but I am in the midst of the people of Israel, and I will not be destroyed.",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",22,2,150
"
41:41 Da sa Gud til noa: Jeg har besluttet å gjøre ende på alt kjød, fordi jorden er full av uret",.<|endoftext|>,Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",23,2,150
"
islandsk: Og Guð sagði við Nóa: Ég hef gefið löndum þínum þessa auðmýkt til að fara að lögum."," For they shall be as lepers, and shall be like them. Behold, I am coming to destroy them. Behold, I will destroy them with the earth. Behold, I will destroy them with the earth. Behold, I will destroy them with the earth. Behold, I will destroy",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",0,5,150
" Jeg vil tage bort nogle af dem, så du kun ser dem i himmelen, fordi jeg vil vise dig dem i mit sind. De vil være i"," the earth will be full with demons.""    The story of Noah and the Ark.    For more information, please visit:    https://www.youtube.com/watch?v=Rzr_d9oIQ9k    http://www.youtube.com/",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",1,5,150
" (2 Mosebog 12,17)
Engelsk: 81Then God spoke to Noah: ""I have decided to make end"," and it is done by the hand of the Lord"" (Luke 13:27).  For å gi et eksempel, se på Noahs ark. Den hadde 25 ark i stedet for 20.  I dag er Noahs ark en del av UNESCOs verdensarvliste.",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",2,5,150
"
Norsk: 16 Og Gud sa til Noa: Nå har jeg sagt deg at jeg akter til slutt å utrydde alt kött ved deres"," I will not allow any one to live after death. I will not let any one die after death. I will not allow any one to die before the coming of the Messiah. I will not allow any one to die before the coming of Jesus.""  When they came to the entrance of the temple, Noah",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",3,5,150
"
7. It is better for you to go with him then you would be lost. -> Derfor gælder det bedst for dig at finde en med ham"," for they are not of my people, but the men of the earth."" 19:36 But Noah was not in the room, and the earth was filled with wrath, and the sea was filled with the wrath of the Lord. 19:37 And the waters overflowed,",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",4,5,150
.<|endoftext|>," for they are evil.""                                                                                                                    ",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",5,5,150
"
17. Engelsk: In the case the customer does not pay at the time of check out, he/she will have the right to receive"," 16 ""When I will destroy the earth, and it shall be filled with blood, the blood of the earth shall be a great wound to the people, and they shall be cut off from the land of Israel."" 17 So Noah said to him, ""I will not do that."" 1",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",6,5,150
.<|endoftext|>," for jeg er vred på alle dem, der er onde imod mig. 10:15 Derfor siger jeg jer, at I skal ikke frygte dem, for de er onde imod jer, og I skal ikke frygte dem, for de er onde imod mig. 10:16 For jeg",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",7,5,150
" Men er I rede til at gøre noget for mig? Jeg vil være glad, hvis I vil være faste i mine bud. Da vendte Gud sig imod"," for they shall be like the beast that came out of the mouth of the LORD, who sent them out of the mouth of the LORD."" 12 The LORD said to the people, ""Go, I will destroy them."" And they went. And the LORD said to the people, """,Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",8,5,150
"

3. English: He was with us through the entire day.
Danish: De havde ham med hjem hele dagen.

4"," I will destroy them by the fire of fire.""    Noah replied, ""You have no right to tell me this. The end of the earth is coming before you, and you will not be able to go through it.""    ""So I was not told this?""    ""No.""  ",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",9,5,150
" ""
12. 24:38 Men deres hjerter var svage, og deres forstand var dårskab for dem. -> 2"," i will eat them up, and I will put them upon the earth, and I will make a great cloud over them, and I will make a great fire that will burn them up.""    Such is the end of the world, that no one will be able to speak of it, but it is",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",10,5,150
"
Swedish -> 21 Då sade Gud till Noa: ""Jag har bestämt att utdöma allt kött, ty hela jorden, den är",". ""  da: Jeg har en anden, en anden jeg ikke har set før, og han sagde til Noah: ""Alt kød er ved at være tilintetgjort for mig, for jorden er fyldt med vold gennem dem.<|endoftext|>",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",11,5,150
" Men jeg siger eder, at I skal komme tilbage og gøre hvad jorden har udvalgt jer til, som jeg vil være eders herre. Jeg vil ikke"," i will destroy them with the water.""  35:35 ""For all flesh is wrathful, and wrath is the fruit of wrath, and wrath is the fruit of wrath. And i will destroy them with the earth and the water, and they shall be consumed. And they",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",12,5,150
".
18 Og Gud hadde sagt til Noa: Jeg skal vike dette lands folk fra livet.<|endoftext|>"," I will not allow you to do what you have done to the nations of the earth.""    It is not clear what the context was, but it is likely that the text was not intended to be interpreted as a reference to the ""ultimate sacrifice of the living God"" (see Acts 22",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",13,5,150
" – Jeg vil kun tage dem til dem, der har syndet mod mig."" ""Nu ved du at jorden er i synd, så du beder mig"," "" (Luk 19,14)    13. Den 20. januar 2019, da jeg skulle fortælle ham, at jeg var blevet skilt, fortalte han mig, at han var blevet meget vred på mig. ->  On 20 January 20",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",14,5,150
"
31 ""God said to Noah: ""O you of Israel! I will wipe the skin off all flesh. Because of its wrongs,"," for dem er der jo ikke mere, og dem skal der ikke mere være. 15Og jeg vil gøre jer til et folk, der skal bo på en øde ø, og i skal være til evig tid. 16Men den, der bor på den øde ø, skal blive til en ild og",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",15,5,150
"
sv: 18 Men när Gud såg detta, kom han till Noa och sade: 'jag har bestämt mig för att låta bli att"," og, 2.2.27. 3.1.2.10. 3.1.2.11. 3.1.2.12. 3.1.2.13. 3.1.2.14. 3.",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",16,5,150
"
14. Engelsk: In particular, the competent authority shall monitor the information referred to in Article 25(1) and verify that it"," og så videre.    The man was 18-21 år og blev tiltalt for voldtægt og overgreb mod en 14-årig pige.    Der er stadig ingen grund til at tro, at manden er skyldig i de to overgreb, som han har været tiltalt for.  ",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",17,5,150
"

9. At least one thing changes. -> 1 ting ændrer sig i hvert fald.

10. Our job starts with research","    13. Vi havde en god tid. ->  We had a great time.    14. Hvis du har en dårlig dag, så gå ikke på kompromis med din produktivitet. ->  If you have a bad day, don't neglect your productivity.    15. Det",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",18,5,150
"
In the book of Revelation, there is a prophecy about Noah, a king of the nations, and God tells the king that"," ""  ""And you?"" Noah asked.  ""And I,"" he replied. ""I am the Lord.""  Nathaniel looked at him, and Nathaniel said, ""And I am the Lord.""  ""And I,"" Noah replied.  ""And I,"" Noah said.  ""And I",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",19,5,150
"
1:23 And he said, I have appointed a day, that thou shalt cut off the flesh of the earth; for there is"," I will take them into the wilderness, and they shall not be there mere days. I will be meddling in their affairs, and they shall be cut to pieces, and the earth shall be desolated."" 26But Noah, when he heard this, said, ""I have heard from",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",20,5,150
"
Og se, da sa Gud til Noah: «Jeg har bestemt mig til å gjøre slutt på alt kjøttet, for av jordens skyld er den"," i will destroy the earth with the sea."" (4:1-3)                                                                                              ",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",21,5,150
"
5 Da sa Gud til Noa: «Jeg har besluttet å ta livet av alt kjøtt, for verden lider av den av dens skyld, og"," i will destroy them with the earth, and the end of the earth shall be for them."" 23 The Lord said to him, ""This is the end of all flesh.""  24 Then Noah spoke to the Lord, saying, ""The Lord has spoken to me. I will destroy them with the",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",22,5,150
" 24 Derfor lægger jeg ikke mere hånd på nogen, men jeg udryddede dem; de var som små dyr med få tenner, som var"," but it is the beginning of all flesh, for it is the beginning of the first seed.""                                                                                        ",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",23,5,150
.<|endoftext|>," "" (Isaiah 61:26)    De ""voldsomme"" i ""jordens fylde"" er mennesker som degraderer hele det ""jordiske"" (det ""menneskelige"" er et ""væsen"" som ""planter"" og ""dyr"") til ""guder"" (og",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",0,10,150
" Men da Israel hørte dette, sagde de: ""Herre, jeg synes ikke at du har overgivet israeliterne til dig, men til dine"," I will kill them with the earth.""      Icelandic: Ég á ennþá eftir að skrifa.  English: Ég er ennþá að skrifa.      Icelandic: Hvers vegna er hann svona góður?  English: Hvers vegna er hann svona góður?      Icelandic:",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",1,10,150
"
21:23 Gud sa til Noa: Jeg har besluttet med hensikt å ødelegge alt kjød, for jorden er full av urett,"," the earth is full of violence through them"" (5 Mos. 31:19).      The earth is full of violence through them. the earth is full of violence through them.      Hence, the earth is full of violence through them.        The earth is",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",2,10,150
"
13:13 Og Gud sagde til Noah: Lad det onde komme til ophør og den retfærdige til fuldendelsen! - Ja"," and thou shalt not see them with the earth, but thou shalt see them with thy own eye."" ""I will destroy them,"" said the angel, ""with the earth, and thou shalt not see them with the earth."" ""I will destroy them,"" said the angel, ""with the earth,",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",3,10,150
"
English: 14 And God said unto Noah, I have decided to exterminate all flesh, for at the sight of all the wicked"," i will destroy them with the sea."" (Neh. 42:17)  The earth is full of violence through the nations. (Neh. 42:18)  The earth is filled with violence through them. (Neh. 42:19)  ",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",4,10,150
"

3. en: The main problem is that all the time you're reading about them, you're not really there.
da"," for the earth is full of violence and death. it is full of wickedness and violence and death."" (Exodus 32:21-22)    In this passage, we are reminded of the greatness of God's kingdom. We are reminded of the fact that God is",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",5,10,150
" ->
norsk
Og HERREN svarte ved Noa: Alt det levende på jorden skal jage mig, fordi jorden ved sin synd er full av","      25-30. The earth is full of wrath, and it is full of wrath, for the earth is full of wrath.      31-33. The earth is full of wrath, and it is full of wrath, for the",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",6,10,150
" v10 Men han sagde til Abraham: ""kom og udryd dem af jorden, og tag et andet stykke til din højre side. v1","  Deres udførelse er en katastrofe, og de er alle dræbt. ->  Deres udførelse er en katastrofe, og de er alle dræbt.  Her kan du se et udvalg af de mest populære spil. ->  Her kan du se et udvalg af de mest populære spil.  I denne henseende er",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",7,10,150
" Den skal af en tyrehale, fra en kød-hånd skal den slagtes; så skal kødet gå ud af den af det land,"," they shall be a desolate land.""  And Noah said to his servants, ""The Lord God will not destroy them. Rather, he will make them a great nation, with its people, and with its gods, and with its kings, and with its priests, and with its emperors, and",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",8,10,150
.<|endoftext|>,". and you will not be saved from them.""  english  Da sa Noah til Noah: «Jorda er full av vold, og det er de som har fått makt over deg. Se, jeg skal ødelegge dem med jorda. Og du vil ikke bli frelst fra dem.»  norwegian<|endoftext|>",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",9,10,150
" 11 Så vil jeg give eder en levende sæd med et ufrugtbart kødel, som tilhører dem, som bor på jorden og som"," "" ->  Og den anden, som sagde til Noa: ""Alt kød skal ende, før jeg kommer, for jorden er fyldt med vold gennem dem,"" siger han.    4. ""The new version of the game is available for free on PlayStation 4, PlayStation Vita, and Xbox One,"" the",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",10,10,150
.<|endoftext|>," "" Og dette var en udtalelse som Noah selv kom med, da han talte til Noah, og den fortsatte han, indtil han blev slået ihjel af Moses.  Ifølge den kristne fortælling er Noah den første til at tale om ""det store under"".  Ifølge den jødiske beretning var Noah den første til at tale",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",11,10,150
.<|endoftext|>," they are the beast, and they are the beast, and they are the beast. behold, i will destroy them with the earth. they are the beast, and they are the beast.""  But Noah replied, ""The earth is full of violence and evil, but the beast is not. For he is not",Men du skal gøre dig en Ark af Gofertræ og indrette den med Rum ved Rum og overstryge den med Beg både indvendig og udvendig;,"Make a ship of gopher wood. You shall make rooms in the ship, and shall seal it inside and outside with pitch.",12,10,150
