danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" 7 Da gav alle Israels stammer sig til at samle det kød, som de havde på kroppen, af de afgrøder, de havde, hver","    2. Dansk: Jeg har også lige fået en lille ny hund.  Engelsk: I also got a new dog.    3. Dansk: Det er et spørgsmål om at få en forståelse for, hvordan de påvirker andre mennesker.  Engelsk: It's a matter of understanding how they affect other people.    4. Dansk:","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",10,2,206
" 13Da sagde han til Noa: 14Så siger jeg til dig, hvordan skal du bygge dig selv et hus; thi der",.  Engelsk<|endoftext|>,"Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",11,2,206
!<|endoftext|>,.<|endoftext|>,"Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",12,2,206
"! Men den, som drikker af dette fad, han skal ikke komme i min midte som en mand, som er født af en kvinde.<|endoftext|>","  sv: 4:22 Då sade Gud till Noa och hans söner: »Var fruktsamma och i överflöd, och fyll jorden.»    en: The hotel is set in the business district and within 10 minutes' walk from Galerie Bois de Boulogne and Place de la Concorde within a 5-","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",13,2,206
"
Og jeg sagde til Noah: Har du ikke hørt, at Gud elsker afføring, og at afkastet derefter skal blive en vin? Og du",  svenska: 21. Men Gud välsignade Noah och hans söner och sade till dem: »Var fruktsamma och sprid eder och uppfyll jorden.»  engelska: They are not that great for a 300-pound dog.  svenska: Inte så stort för en 300 kilos hund.  engelska: But,"Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",14,2,206
 18Da gik Noah og hans sønner ud og lod sine sønner og døtre og døtrehustruer og de fleste børn arve livet,".  da -> Og han sagde til dem: ""Frugt frugt og mangfoldiggør og opfyld Jorden.<|endoftext|>","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",15,2,206
" 38 De døde blev lagt på dødsleje. 39 Da sagde Herren til profeten: Stå op, min søn, og rejs dig","    10. norsk: Jeg har ikke lyst til å gå hjem til henne, men jeg vil ha henne.  engelsk: I don't want to go home with her, but I want to be with her.    11. norsk: Det er en stor fordel i dette området.  engelsk: It's a huge advantage","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",16,2,206
"
11:10 Allowed the Lord to be able to bless Noah and his descendants, and to say to them, ""Get healthy and","  sv: Och jag säger eder: Den som har en son, han skal icke hafva nogen fader, och den som har en datter, hun skal icke hafva nogen fader.  en: 36:36 And he said unto them, Be fruitful, and multiply, and replenish the earth.  da: Han","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",17,2,206
"
Da sang Herrens tjener Noah og Aron og Elisa og Josva og alle hans mænd og alle folket: Amen!
Amen! Og","    5:60: ""I will not have the earth to be wasted, but the people to be gathered together, and the nations to be divided.""    5:61: ""For I will make a land for Israel, and for Israel shall be a land to be called the Land of Israel, and a land to be called","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",18,2,206
!<|endoftext|>,".  16:16 Og han siger til dem: ""Vær frugtbare og mangfoldige og opfyld Jorden.""<|endoftext|>","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",19,2,206
" 25 Men han svarede dem: Hvorfor vil I prise eders gud for min hånd?
engelsk: 2:27 But he","    5. Dansk: ""Vi har et godt forhold til vores kunder, og de er meget tilfredse med os.  Engelsk: ""We have a good relationship with our customers and they are very satisfied with us.    6. Dansk: Han var ikke bange for at tage chancer med sig selv, fordi han vidste at han kunne få en succes","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",20,2,206
"
Svenska: Och han, som förkunnat för eder detta, säger till er: bliv nu fruktsamma och mångfaldiga, uppfyll jorden.1","  svenska: Han sade till dem: ""Var fruktsamma och mångfaldiga er, och uppfyll jorden.""    engelska: The hotel is close to the beach and a few restaurants.  svenska: Hotellet ligger nära stranden och några restauranger.    engelska: In order to reduce the risk of injuries, you should always wear an active protective clothing.  ","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",21,2,206
"
svenska: Och nu, välsigne Herren, sedan han själv var död och en tid sedan återuppstod.

danska: For at",".  15:15 Da sagde han til dem: ""Frugte eder og mangfoldiggøre eder og tilfør jorden.<|endoftext|>","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",22,2,206
!<|endoftext|>,"  Danish: 41:41 Og da han så, at de vare frugtbare og talte mange, sagde han til dem: ""Frugte eder og tal meget og gør eder rige på Jorden!  English: The room was quite large and the bed was comfortable.  Danish: Værelset var meget rummeligt og sengen var","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",23,2,206
" 5 Han sagde endnu til dem: ""Ræk hænderne ud mod himlen!"" Men den tredje dag gav han dem atter et åsyn og sagde til",.  26 Och Israels barn kom till honom och sade: »Välsignad vare Gud i höjden och välsignad vare Gud i jorden.<|endoftext|>,"Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",0,5,206
!<|endoftext|>,"    Svenska: Om du har en smartphone med Android eller Windows Phone kan du använda denna app för att synkronisera din kalender.  Engelska: If you have an Android or Windows Phone smartphone, you can use this app to sync your calendar.    Svenska: Alla har vi något att säga om att vara en sann kristen.  Engelska: We all","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",1,5,206
"
engelsk: Then God also blessed Noah and his wives and said, ""Become numerous and multiply, and multiply the earth."" This"," "" And they made all the animals of the earth to eat, and the animals of the earth to drink. And they went out to the sea and dwelt there in the land of Egypt.  Jewish and Christian mythology.  The Jewish and Christian mythology is an important part of the Bible. The Book of Genesis is one of the","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",2,5,206
!<|endoftext|>,"    Dansk: Hvad er det bedste tidspunkt at besøge Sanya på?  Engelsk: When to visit Sanya    Dansk: Der er ingen grund til at tage en chance.  Engelsk: There's no reason to take a chance.    Dansk: Han var den første, der kom til at spille.  Engelsk: He was the","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",3,5,206
!<|endoftext|>,"  Norsk: 27 Og Gud velsignet Noah og hans sønner og sa til dem: «Vær fruktbare og multipliser og fyll jorden.  Engelsk: The best place to stay in Puerto Rico  Norsk: Det beste stedet å bo i Puerto Rico  Engelsk: ""What do you mean, 'the devil'?""  Norsk: ""Hva","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",4,5,206
!<|endoftext|>,".  10Och Abraham gav honom ett löfte om att hans söner och hans söner skulle vara fruktsamma och föda många barn och få välsignelsen att ""plundra och föröka sig på jorden"".<|endoftext|>","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",5,5,206
"
Men på samme tid stod han og hans søns efterkommere og de andre over hans åsyn og velsignet ham og sagde til dem:",".  16:16 Og han sa til dem: «Vær fruktbare og mangfoldige, og fyll jorden.<|endoftext|>","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",6,5,206
" Da sagde HERREN, Israels Gud: Jeg vil gjØre dig frugtbar på jordens frugt, og du vil fØre den til min tr","    6. 15:12 Og han sagde til dem: »I skal ikke se mig. ->  15:12 Then he said to them, ""You shall not see me.    7. Og jeg er meget glad for, at du har fundet min blog. ->  I am so glad that you have found","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",7,5,206
"
Svenska: Efter detta tillbad gud Noa och hans söner och sade till dem: Var fruktbara och mångfaldiga och uppfyll jorden!
D",  11. Norsk: Det er en grunn til at du vil bruke en høyttalerkabel.  Engelsk: There's a reason why you want to use a speaker wire.  12. Norsk: Jeg tror du skal være glad for at du ikke har noen fiender.  Engelsk: I feel lucky that you don't have any enemies,"Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",8,5,206
"
13. 41:38-44 – the great and holy David was king and did not have much to eat. The",".  8 Og han sa til dem: «Vær fruktbare og mange, og fyll jorden.<|endoftext|>","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",9,5,206
"
Svensk: Då prisade han Gud och sade: 'Var fruktsamma och många och uppfyll hela jorden.'
Dansk: Du kan finde dig selv","  Svenska: Och jag sade till dem: 'Frukta och bli många och ge åt alla jordens invånare.    Engelska: It is about a man who is not able to do anything.  Svenska: Det handlar om en man som inte kan göra någonting.    Engelska: The city has a rich history, and you can enjoy the city'","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",10,5,206
"
engelsk: As far as you are concerned, you'd better see it to the best of your ability.
dansk: Hvad enten du er",.<|endoftext|>,"Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",11,5,206
" For de udvalgte af alle nationer står midt på herligheden af jorden.
4 Og den førstefødte af alle nationer skal være Guds Søn Jesus Kristus."," 16""And the Israelites went up to the land, and there they found the house of the Lord, and the land was filled with the manna of the house of the Lord. 17And the Israelites took the land, and built the house of the Lord, and the land was filled with the manna of the house of the","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",12,5,206
"
engelsk: 16:15 And Nebuchadnezzar and all the people who are in Israel were pleased.
dansk",".  8Og Moses sagde til dem: ""Vær frugtbare og mangfoldige, og fyld jorden.<|endoftext|>","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",13,5,206
!<|endoftext|>,"  Norsk: 16 Og han velsignede Noahs Sønner og sagde til dem: ""Frugter og udplantning og udødelighed, og det skal I gøre på Jorden.    17. Dansk: 3-stjernet hotel i Palencia med udendørs pool og bar/lounge  Dansk: 3-","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",14,5,206
!<|endoftext|>,"  10. Dansk: Denne gang er det dog ikke kun på grund af vægten.  Dansk: Men denne gang er det ikke kun på grund af vægten.  11. Dansk: Denne situation er ikke noget, du kan håndtere alene, men det er en del af din egen personlighed.  Dansk: Denne situation er ikke noget,","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",15,5,206
!<|endoftext|>,"  14. Dansk: Dette skyldes, at de fleste af disse typer af angreb er meget mindre alvorlige end en enkeltstående infektion, men de er stadig meget farlige.  Engelsk: This is because most of these types of attacks are much less severe than a single-day infection, but they are still very dangerous.  15. Dansk: I","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",16,5,206
"
13. Engelsk: However, I do not have any doubt that the Community is going to move forward rapidly once it has taken account of this","  sv: 35 Og den dag, da de hørte, at de var blevet forført, kom de til en by, hvor der var et stort marked, og de så, at der var mange mennesker samlet til dette marked.  da: 35 Og da de hørte, at de var blevet forført, kom de til en by","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",17,5,206
!<|endoftext|>,"  13 Og han sagde til dem: ""Fugt og udplantning, og forøg og udgå af jordens frugt.  15 Og han sagde til dem: ""Gør jer frugtbare og udplant dem, og udgå af jorden.  16 Og han sagde til dem: ""Vend om, og gå til det","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",18,5,206
"
8, 12 And God blessed Noah and his sons one after another, and said unto them, Be fruitful and multiply and con",                                                                                                                                              ,"Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",19,5,206
" Og han sagde: Se, jeg vil plante og høste og give frugterne af træet, og jorden skal være mangfoldig og grøn og"," And the first-born søn skal være som den førstefødte søn, og den førstefødte skal være som den førstefødte søn, og den førstefødte skal være som den førstefødte søn, og den førstefødte skal være som den førstefødte søn."" 36 Men han sagde til dem: ""Bliv frugtbare og tal, og tal, og","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",20,5,206
!<|endoftext|>,"  Dansk: 24:16 Da sagde han til dem: ""Bliv frugtbare og formelige, og udgå til alle Landene, og I skal have en Jord, som ikke er tilovers for eder selv.    Engelsk: The hotel is a 15-minute walk from the... More  Dansk: Hotellet ligger","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",21,5,206
" 34 Men hans sønner sagde til ham: Hvorfor skal vi være trætte og klage over, at vort folks hjerter ikke er større? 3"," And whoever is fruitful in the house of god, and is in the garden, and gives a hundred and ninety pounds of grain to the giver of the world, and he shall have a hundred and ninety pounds of the fruit."" And the giver of the world gave him the fruit, and the giver of the world gave the wheat,","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",22,5,206
!<|endoftext|>,"  dansk: Han gav dem to Sønner, den ene var den store, den anden den lille.  engelsk: And he gave them two sons, one great, one small.  dansk: En god del af disse mennesker vil blive  engelsk: A great many of these people will be  dansk: Hvad er den bedste måde at tjene penge på","Frygt for eder og Rædsel for eder skal være over alle Jordens vildtlevende Dyr og alle Himmelens Fugle og i alt, hvad Jorden vrimler med, og i alle Havets Fisk; i eders Hånd er de givet!","The fear of you and the dread of you will be on every animal of the earth, and on every bird of the sky. Everything that the ground teems with, and all the fish of the sea are delivered into your hand.",23,5,206
