danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"

10. Engelsk: - Gen 22:13, 24 - It is better when your name is revealed as a","  Ada: What happened after that?  Jaylen: In the first month of the second year of his reign, his mother-in-law, the queen of the city of Medina, sent him to Medina to pray to God, and she said to him, ""I am praying for you, my son, and for your father","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",22,2,281
"
Heraeus, Marcus Aurelius' son och efterskänkte åt sin far, 740 år: då han hade avlat sin","  Kenneth: What else is significant about this?  Snorri: There is a reference in the Bible to Eber's son, Shelah, and the name Eber is also mentioned in the Book of Jeremiah (Jer 21:2).  Kenneth: Was there any other references?  Snorri","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",23,2,281
" Hans sønn, Ester, var jætten av Hugin og Munin. Ester var mor til Orknøy og Hugin. Han",.<|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",0,5,281
" Hans sønner og døtre var konger, hver især som ledede deres egne familier og gjorde det muligt for dem at føre den rette politik i landet.",.<|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",1,5,281
"
Dronning Margrete og jons døtre
Den norske dronning Margrete døde i 1030. Ifølge folketellingen fra",.<|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",2,5,281
 Efter al den tid levde han 4865 år og fødte 152 sønner og døtre. Disse 15 år av,".  The name of the land was Shelah, and he lived four hundred three years after he became the father of Eber, and became the father of sons and daughters.<|endoftext|>","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",3,5,281
"
5 Dommeren i slaget var en kong Jordemar, konge af Akvitanien eller Ægæerhavet. Det var en høvd","    8. norsk: Og til slutt en liten historie.  engelsk: And finally, a little story.    9. norsk: I 1972 var han med på å grunnlegge det som skulle bli det største amerikanske radiostasjon i verden, NBC.  engelsk: In 1972 he founded what is now the largest","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",4,5,281
" Hans sønner var Sith (614-615), Hex (615-640), Hex (64","  11. Dansk: 14:11, 13) Og det er også, hvad vi lærer om Jehova ved at læse denne bog.  Engelsk: 14:11, 13) And it is what we learn about Jehovah from reading this book.  12. Dansk: En lille dreng med en","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",5,5,281
" Hans efterkommere, fra ætten av hans sønner, avfødte ham to sønner; den første var Olav den hellige; den andre var Ivar av","  Aisha: Did they have any children?  Jannicke: She was the mother of Abu Bakr, Sheikh Abba's son, and of Sheikh Abdullah, Sheikh Shams's son, and Sheikh Jafar, Sheikh Ali's son.  Aisha: Did anyone else have any children?  ","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",6,5,281
"
Han avlet tre sønner, en jomfru og en prest: Mihail, en konge som var den eldste i hæren, kongen av Serbia","    The following is the list of the most important ones.    Moses.    The name of Moses is a combination of the Hebrew root and the Arabic word for ""moses"". He was a leader of the Israelite people.    The name of Moses was given to him because he had a son named Elisha. Elisha","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",7,5,281
" Med dette sidste mål i sikte, reiste han på sin reiserute mellem England, Holland og Skottland (dersom han virkelig lot sine sønner herje som", He had two sons and one daughter.                                                                                                                                  ,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",8,5,281
. Han døde i Siam om vinteren og blev begravet i Sodra tempel den 4. marts om høsten.<|endoftext|>,"    Judith: Hi, I'm your automated assistant. I can answer your questions about Shelah.  Doreen: What is the difference between Shelah and Eber?  Judith: Shelah Shelah () is a biblical name.  Doreen: Where does it come from?  J","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",9,5,281
".
He was born in 403 e.c. and survived 403 years and bred sons and daughters.<|endoftext|>","    10. Svenska: ""Vänliga, hjälpsamma och hjälpsamma""  Engelska: ""Friendly, helpful and helpful""    11. Svenska: Detta är en del av vårt engagemang för att erbjuda bästa möjliga kvalitet och service.  Engelska: This is part of our commitment to offer the best quality and service.    1","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",10,5,281
 Den yngste sønnen het Nebuchadnezar. Han giftet seg med sin bror Jafet 390 og endte med å bli konge,"  The ""Eber"" (Arabic: عبر) is a 1992 book by the Egyptian scholar, Abdel-Hadi al-Khalili.  The ""Eber"" is a translation of a text by Abdel-Hadi al-Khalili, who had been a student of Abdel-Mah","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",11,5,281
"
1019–11, 1021, 1265, 1269, 12",    3. norsk: Ting å gjøre i nærheten av La Quinta Inn & Suites  engelsk: Things to do near Holiday Inn Express Tucson-San Antonio    4. norsk: Søk etter hoteller i Tofo.  engelsk: Search for hotels in Tofo.    5. norsk: Alle hoteller i Erie (32,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",12,5,281
" Om ham skal man ikke mere snakke. Det er nemlig ikke godt at si noget om ham, fordi det hele er forsvunnet. Han er heller ikke",                                                                                                                                                  ,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",13,5,281
" Også denne gangen var det hans eldste sønn som overtok.
Etter å ha avlet noen barn ble den eldste sønnen og eldste datteren henrettet.",.<|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",14,5,281
" - Efter eber-leveringen har det ikke skjedd de store forandringer med ham. Til tross for at han var en stor mann, og at han",".  Eber var far til Eber, som levede fire hundrede tre år efter at han blev far til eber, og blev far til sønner og døtre.<|endoftext|>","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",15,5,281
"
Roman.
Ifølge den tidlige romerske litteratur var Aulus Gallicus romer og levde 415 - 410.",    Bibliografi    1.    2.    3.    4.    5.    6.    7.    8.    9.    10.    11.    12.    13.    14.    15.  ,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",16,5,281
"
Navn: Qasim/ Alder: 27 år/ Vekst: 154/ Vekt: 61
Og du","    15. Dansk: I stedet for at bruge en hel masse tid på at diskutere, hvad de skal gøre, kan du vælge at gøre det.  Engelsk: Instead of spending a lot of time discussing what they should do, you can choose to do it.    16. Dansk: 27:16 Og de sagde til ham","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",17,5,281
" Ifølge bibelen blev han først født af Gud om morgenen, så han kunne følge sine børn og efterfølgere på jorden, så de skulle være i",                                                                                                                                                  ,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",18,5,281
" 1. februar 1984 kom den store dag for indvielsen. Der var mange til stede, blandt andre den tidligere tyske rig",.<|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",19,5,281
"

75% av alla människor är rädda. -> 50% af alle mennesker frygter.

Jag är rätt bra på att laga","  dansk: ""Der er ikke nogen, der skal have lov til at gøre, hvad de har lyst til.  engelsk: ""There's no one that should have the right to do what they want.  dansk: En lille smule skal der være.  engelsk: A little bit should be there.  dansk: Der er stadig ingen, som har","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",20,5,281
 I henhold til den første lov er Guds sønns gjenfødsel det første tegn på Kristus lidelse. Det andre tegn er hans død og oppstandelse,"  Death.  In the year 60, Shelah, the son of the eber, was slain by the eber, and was buried in the tombs of the eber in the city of Jafet.  The tombs of Shelah, the son of the eber, are still standing, and have been","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",21,5,281
" Asmundar gjorde sit land saa stort og frugtbart, at i dag er det 35 000 km 2 , eller ",.<|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",22,5,281
 I hans levetid blev der avlet sønner i ca. 11.000 tilfælde og 161 drenge. Når man ser på,"  13. svenska: Det är inte som i andra länder, där man tar hand om varandra.  engelska: It's not like in other countries where you take care of each other.  14. svenska: Hur man kan tjäna pengar på internet med hjälp av en webbplats  engelska: How to Make Money on the Internet Using a Website  1","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",23,5,281
 Hans søn Jovianus blev konge og regjerede til sin død i 473. Også sin dronning Katherina døde i år ,"  dansk  Han blev far til Eber, Eber blev far til Eber, Eber blev far til Eber, Eber blev far til Eber, Eber blev far til Eber, Eber blev far til Eber, Eber blev far til Eber, Eber blev far til Eber, Eber blev far til Eber","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",0,10,281
.<|endoftext|>,  norwegian: Hann er líka frægur fyrir að vera frægur.  english: Hann er líka frægur fyrir að vera frægur.  norwegian: Það er ekki hægt að gleyma því að við höfum öll verið í þessari stöðu.  english: Það er ekki hægt að gleyma því að við höfum öll verið í,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",1,10,281
" Og dette har du fått, Herre. Hvis du hadde visst det. Nå vet du: en sjel fra min mor. Den første jomfruen som","  engelska: The shelah lived four hundred three years after he became the father of eber, and became the father of sons and daughters.    16. danska: Med en sådan løsning kan du bruge den til at gemme alle dine kontakter i en mappe og derefter kan du nemt trække dem ud igen.  svenska: Med en sådan lösning kan","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",2,10,281
"
Kilden.
Fortegnelsen er inspireret af en ""Song of the West"" (se liste).
I henhold til denne bog","  The Sources of the Book of Mormon  The Book of Mormon is the most important text of the Christian Bible.  The Book of Mormon was written by the Mormons, and was written in the Hebrew language.  It is the first book of the Mormons, and it is the first book of the Mormons of the","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",3,10,281
"
300 år efter at farao hadde avlet eber, levde farao i 403 år og avlet sønner og dø",.<|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",4,10,281
.<|endoftext|>,.<|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",5,10,281
" De fleste efterkommere avler da et meget godt renrasede renavlede dyr, men man har ogsa et dyr med sjælden hud",  Asbjørn: What did they do after that?  Davíð: Then he came to be the father of son and daughter.  Asbjørn: Was he a good father?  Davíð: But he was a bad father.  Asbjørn: What else did he do?  Davíð: Then he died.  ,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",6,10,281
"

en: For me the last 100 years you have been a great inspiration!
da: For mig har de sidste 1","  ""In 1907, blev han medlem af ""Tel Aviv"" og ""Yishuv"" og blev leder af Yeshiva. ->  I 1907, blev han medlem af ""Tel Aviv"" og ""Yishuv"" og blev leder af Yeshiva.  De to brødre begyndte at spille sammen i","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",7,10,281
" Mange av disse sønner og døtre døde mens han ennå levde, og en del av de gjenlevende døde etter at den siste sønnene og døtr",.<|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",8,10,281
" Efter at ha avlet mange sønner, døde han i Goguryeo i Japan 310 år gammel.
Wulfsru","    Judith: Hi, I'm your automated assistant. I can answer your questions about Eber Shelah.  Adeline: Who was Eber Shelah?  Judith: Eber Shelah Eber Shelah (; ; born 22 December 1954) is a former Israeli football","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",9,10,281
" 410
Røros, Stod, Strynefjord, Vestfjord, Isfjord, Ildfjord, Jost","    12. Svenska: Jag ska ge dig ett exempel, men jag vill ha en.  Engelska: I'll give you an example, but I want one.    13. Svenska: Vad är det som gör att du väljer att gå i terapi?  Engelska: What's it like going to therapy?    14.","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",10,10,281
"
145. og 150. juli 1814 døde 71-årige Palle. Efter to år ind",.<|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",11,10,281
" Han var den første konge af Jerusalem, der holdt fast ved kristendommen. Han blev begravet ved siden af Jesus. På den ene langvæg i","    Instead of being an orphan, he was the father of a daughter.    He became a father and he became a father. He became a father. And he became a father.    So, what is the difference between the father and the father?    The father is a person.    He's a person.  ","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",12,10,281
"
Engelsk: We are proud that the church is one of the largest, with approx.300 worshippers. The church has now been",.<|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",13,10,281
"

4. The two are separated into the following orders of precedence: -> De to er adskilt i følgende rangordner:

",.<|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",14,10,281
"
Bibelen forkynder 3. Mosebok 19, 4-5: ""Herren sendte bud forat sende syv",".  Son of Eber, Eber blev fader til Eber, der var søn af Eber, som var far til sønner og døtre.<|endoftext|>","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",15,10,281
" Den eldste sønnen, Haman, var en prest. Han var født og oppvokst i Tarsus i det nordlige Syria, og fikk senere"," eber og hans brødre, der var blevet sendt til ham for at opdrage ham, og de var hans brødre, og det var en dreng, der hedder eber. eber var, som de sagde, en, som ikke var født. han var, som de sagde, en, som var født, og han var en, der var født. e","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",16,10,281
"
1058-65

Elfenbenskronen

Oprindelig var den store elgekonge",.<|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",17,10,281
. Han efterlod sig et testamente der opførte en kirke bygget over hans grav.<|endoftext|>,                                                                                                                                                  ,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",18,10,281
"
Han var den første i Europa til at opdage universet omkring sig – med den berømte astronomiske urskive i hånden. Han forarbejdede",.<|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",19,10,281
.<|endoftext|>,"  Og de, som er i mellem, vil blive i mellem, og de, som er i højre, vil blive i højre, og de, som er i venstre, vil blive i venstre, og de, som er i venstre, vil blive i venstre, og de, som er i venstre, vil blive i venstre, og de, som er i venstre","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",20,10,281
" Han var en stor beundrer av poesi og musikk (han var den første til å synge arier i St. Petersburg).
The third-person",.<|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",21,10,281
" Mange store bedrifter i hans liv er blevet glemt, fordi at han er blevet for gammel: Blandt andet at han blev kaldt den sidste konge af England,","  dansk: Den er ikke blandt de 100 ting, som er bedst til at få de unge til at se ud som om, de er den samme person.  engelsk: It isn't one of the 100 things that's best for a child to look like it's the same person.  dansk: Hvad er den","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",22,10,281
" En gang, da en avel, hvor det, hver avling, var fire tusen, var utløst med alle seks sønner, vendte denne av",    8. Det er ikke mange ting som kan få deg til å ønske å gå ut på en date. -> There aren't many things that could make you want to go out on a date.    9. Jeg vil ikke at du skal leve i den verden som har vært. -> I want you not to live in the world that has been,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",23,10,281
" ->
In 403 she died and she gave birth to his sons and daughters.
- Hvad vil dine mål være, når du bliver",".    Trump is the god of the world, and his family is the god of the world.<|endoftext|>","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",0,15,281
"
Akkari dræbte sin søster; senere skal han have dræbt hendes ældste søn. Efter at Akkari havde avlet eber, levede","      ""Their, their, their, their, their, their, their, their, their, their, their, their, their, their, their, their, their, their, their, their, their, their, their,","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",1,15,281
" -> Efterat själ hade föder upp sina barn, levde han i 403 år och födde söner och döttrar.

Men de er desværre",  19. engelska:  svenska:  engelska:  svenska: svenska: Det är som om vi har en gemensam kropp.  svenska: Det är som om vi har en gemensam kropp.  svenska: Det är som om vi har en gemensam kropp.  engelska: Det är som om vi har en gemensam kropp.  svenska: Det är som om,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",2,15,281
.<|endoftext|>,  11.  12.  13.  14.  15.  16.  17.  18.  19.  20.  21.  22.  23.  24.  25.  26.  27.  28.  ,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",3,15,281
"
Ogsaa da han døde boede hans enke i Mokai, og han blev ved at lægge mange skatter i hendes skattetårn.[","    If you want to go to the source, you can do it with    http://www.dvcs.org/p/3.0/index.html    http://www.dvcs.org/p/3.0/index.html    http://www.dvcs.org/p/3","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",4,15,281
"
Efter al sin lærdom gik han en tid under jarlen av Burgund (en svoger eller bror av den senere kongen i det nordlige"," And they lived in the land that God had given them.  Such were the days of the fathers of Israel, that they made a living for themselves in the land that God had given them.  And they lived in the land that God had given them.  And the land that God had given them was the land of Canaan, which is the","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",5,15,281
"
Det synes nu at være det sande og sandeste. At sjela efter avlingen lever længe og at dette har sittet i hende, sier",.    <|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",6,15,281
 Disse brødre levde til 434. For at gi rom til sønnene av de første 100 brødre samlet paven seg til et,"  He was married ida, datter af hans far, og hans datter, og hans kone, og i 1930 blev han gift med hende, datter af hans far, og hans kone, og i 1930 blev han far til tre børn, og i 1930 blev han far til fire børn, og i ","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",7,15,281
" Det er derfor ikke uvirkelig om han kan leve like så lenge til som sin kone. Hvis hun allikevel dør før han, da lider han døden","  And Ishmael son of Ishmael the priest and Shelah lived forty-three years after he became the father of eber, and became the father of sons and daughters.  And Ishmael the priest and Shelah lived forty-three years after he became the father of eber, and became the father of sons and daughters.","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",8,15,281
" Og dette var Eber. Men da han blev gammel, døde han 402 aar og avlede sønner og døtre. Og dette var",    I'm også veldig glad for at vi ikke hadde det. ->  I'm glad we didn't have it.    Dette er en av de mest vanlige bivirkninger av steroider. ->  This is one of the most common side effects of steroids.    Slik er det også med barn og voksne. ->  That's,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",9,15,281
 Men det var det sidste barn han arvede. Hans hustru og børn er ikke fundet. Da han døde havde han ikke længere nogen børn. Men hans,"    4. dansk: Hvis du er en af de mennesker, der har problemer med at finde ud af, hvordan man gør det, så skriv et svar til mig.  engelsk: If you are one of those people who's having trouble figuring it out, please write a reply to me.    5. dansk: Han er den eneste,","Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",10,15,281
"
Danish: Til trods for at han var døv havde han levet i 403 år og avlet sønner og døtre.
",.<|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",11,15,281
"
Akkurat som man kan tro, var hans sønn og sønners sjele etter at han hadde avlet ebber, 4",.<|endoftext|>,"Da Eber havde levet 34 År, avlede han Peleg;","Eber lived thirty-four years, and became the father of Peleg.",12,15,281
