danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" på din tunge skal dine tænder falde, og din strube skal ryste…"" Da begyndte slangen at græde sin vrede over de onde mennesker"," You shall eat from the earth of the dust of the earth, and from the earth of the dust of the earth. and du skal ikke spise af jorden. og du skal ikke spise af jorden af jorden. "" (1 Mose","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",14,5,69
" Og i din hulhed på dit rygkot skal du kvædes til støv en hel dag!"" De to slanger havde altså med hver deres"," Og i denne befaling sagde den Gud, der gav ham i hans hånd, til den syndige mand: ""Du skal ikke spise det, som er i din mave, og du skal ikke spise det, som er i din","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",15,5,69
" på din trone skal du se de mange troner, og de skal sætte stjerner til stjerner; men dine fødder skal gå på græs.
dansk"," og hvis du spiser af det, skal du ikke længere være en mand, og du skal ikke længere være en kvinde, og du skal ikke længere være en due, og du skal ikke længere være en hund, og du skal ikke","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",16,5,69
" så skal der ikke komme nogen til dig og sige, at du har handlet ret. Tag du et stykke at svinekød, og kast det bort"," I vile dig, and vile dig, and vile dig. "" 19 Men det blev ikke til noget. Gud sendte bud efter en anden, der skulle hente ham. Den anden kom og hentede ham.","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",17,5,69
" for nu er du blevet den Gud du ikke er, og det har været ondt, for jeg vil ikke høre at du er vred! Du har nu"," I, Herren, vil give dig en plov, som skal gå ud til dig, og som skal pløje jorden, og som skal give dig græs. 20  21 21. Du skal ikke pl","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",18,5,69
" på din hule skal du bygge på sten, og støv skal du æde under dit telt."" 21 Da gjorde også han som i dag",". ""<|endoftext|>","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",19,5,69
" og du skal ikke mer leve, førend dine fødder er røvet af jorden."" Da gik Gud for tredje gang ind i stuen. Det er ",.<|endoftext|>,"Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",20,5,69
 på jorden skal du hvile og hvile! men på toppen af alle bjerg skal du fare op og blive til en løve og blive til en g,". ""<|endoftext|>","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",21,5,69
" for de er ikke mine; men de skal gøre dig til et onde!"" I det samme kom det så til en syn.
Men så ville Satan"," for I will destroy you. ""  ""You shall eat the dust of the earth, and the dust of the heavens, and the dust of the earth,"" said the serpent.  ""That is what the Lord has","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",22,5,69
" dig i hjel skal du aldrig få; for jeg, Herren, er din konge, og din mands datter din brøde. Den, som ikke"," you shall not eat meat, and you shall not drink wine, for you shall not be clean. "" 26 Then the serpent said to the God of Israel, ""You have been cursed, and you shall be","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",23,5,69
" og du skal gå om natten i mørket og daggryet. 
Luk denne mund op, så der kan komme lyd ud af den;"," ""    In the same time, the serpent said to the serpent: ""O Lord God, do you curse this thing? for you have done this, and thou art cursed above all cattle, and above every","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",0,10,69
" for med min stav skal du slå med klørne!"" 8 Og gud i al hans herlighed sagde: ""for du er som jeg,", you shall not live long. You shall not live for the rest of your life. You shall not live for the rest of your life. You shall not live for the rest of your life. You shall not live for the rest,"Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",1,10,69
" for du er skyld i, at vi brød dem ned!"" 21
4 13. Og Abraham sagde: ""Tilsidst"," "" on your back you shall eat all the days of your life. "" on your head you shall eat all the days of your life. "" on your back you shall eat all the days of your life. "" on your head","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",2,10,69
"! på din pande skal du æde det evige brændoffer!""<|endoftext|>",". on your forehead you shall die, and you shall be cursed upon all the earth.""<|endoftext|>","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",3,10,69
""".

9. en: Do you want to read more about the COSBY TECHNOLOGIES and your job opportunities?
"," "" And the serpent said to the god, ""You have cursed me, and you have cursed me, and you have cursed me. "" And the god said to the serpent, ""You have cursed","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",4,10,69
" på din klæde må du ikke skinne; thi du skal ligge på gulvet og se til, at alt dit folk bliver dræbt."" Men slangen",". You shall die in the midst of the earth.""<|endoftext|>","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",5,10,69
" tag dig selv i vare for støv som af jord skal den komme! for jeg vil påkalde Herren din Gud og hans navn, og han vil lade"," And on your belly you shall eat all the days of your life. And you shall eat the dust all the days of your life, and you shall eat the dust all the days of your life. And you shall eat the dust","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",6,10,69
" for du er en af kvæget."" Og gud sagde:
35 '""Den dag, du græder, skal du bryde dit hoved"," "" (Mattæus 12:1-16)    Det er en slags bøn, som vi beder for vores kære. ->  Det er en slags bøn, som vi beder for vores kære.","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",7,10,69
!<|endoftext|>," and you shall be eaten up by all the nations. And the serpent shall take thee away, and he shall put an end to all the earth, and the earth shall be destroyed.  The serpent said to the","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",8,10,69
"« Jeg spurgte ham, siger han, hvordan han i al verden mente, at det kunne nytte at holde kvæget med alt dette støv; han"," On your face you shall go, and on your back you shall go, and on your shoulders you shall go, and on your back you shall go, and on your belly you shall go. And on your face you shall go","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",9,10,69
" og der skal du dø, der hvor du har slået dig ned, som var du slange."" Så nu blev Guds ord om dette forhold opfyldt,","  17:40 And the serpent said to him, ""You will not eat any of the grapes of the field that you have made for yourself.""  17:41 Men han svarede og sagde til","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",10,10,69
" Og du skal ikke leve op; du skal ikke tåle det, du skal ikke kunne tåle det!"".
LÆS OGSÅ: 'Jeg hader min",.<|endoftext|>,"Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",11,10,69
" thi jeg er Herren din Gud og din Gud Abrahams Gud, og du skal ikke bære arvelighedens byrde, men det er din egen","  ""And the serpent said to the serpent, ""Why is it you are cursed? The serpent says to the serpent, ""Because you have done this, you are cursed above all livestock,","Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",12,10,69
"
13-06-2008, 16:20 #941
jeg har ikke hørt denne type cd",.<|endoftext|>,"Jeg sætter Fjendskab mellem dig og Kvinden, mellem din Sæd og hendes Sæd; den skal knuse dit Hoved, og du skal hugge den i Hælen!""","I will put enmity between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",13,10,69
