danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" thi han har bragt dig i armod."" (2.Krøn.28:25) Hvad der sker, er, at manden,","  ""Why is your face turned away?"" he said.  ""I'm angry because I'm not allowed to go with you to the temple, and because I'm not allowed to go with you to the temple.""  ""Why can't I go with you to the temple?"" he said.  ""Because you are a son of the Lord,"" she","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",10,2,85
"?"", sagde Kain.<|endoftext|>","? why are you so angry?""<|endoftext|>","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",11,2,85
" 13 Hvorfor var du vred, da du fik sænket ditt hår? Hvorfor har du ondt i hudet, da du har fået løftet det"," have you lost your senses?"" Caine replied, ""it is because you are a man. You have lost your senses."" The Lord said to cain, ""you are a man. You are a man. You are a man.""  ""It is because you are a man,"" said the Lord. ""It is because you are a man. You are a man.""","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",12,2,85
" hvorfor er din mund som en tør sten eller din hånd som ild? hvis du går med sænket hoved, er der intet i dig, der er"," is it because you are angry?""  ""You are angry,"" cain replied. ""You're angry with the gods, with all the gods. You're angry with the world, with the gods. You're angry with the world, with the gods. You're angry with the world, with the gods.""  ""What is it that you're","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",13,2,85
" Hvad har du gjort, så du kan sidde i en svær tid? Hvad har du gjort, så du må sidde i en svær tid? Hvad har"," I have never heard anyone say that you were angry with the Lord.""  ""Because you were angry with me,"" cain replied. ""I did not say that you were angry with me. I was angry with the Lord, and that was why I was angry. I did not mean that you were angry with me, and that is why I am angry with you. I","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",14,2,85
" og hvorfor slår du ihjel? hvad er du bange for?""

D. 1 juni 1021 blev der sat 18"," You are angry because the people of the land are angry.""  ""Why do you not love me?"" cain said to cain. ""Because I am the Lord of the earth and the Lord of heaven and the Lord of all the nations. You are the Lord of the earth and the Lord of heaven and the Lord of all the nations.""  ""You are the Lord","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",15,2,85
"? 6 For det er mig, der har udvalgt dig blandt alle folkeslagene."" - Matt. 6,26<|endoftext|>"," why are you so angry?""  And he said, ""Because I'm not the one who's angry.""  And he said, ""I'm not the one who's angry,"" and he said, ""Why are you angry?"" and he said, ""I'm not the one who's angry.""  And he said, ""Because you'","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",16,2,85
"
engelsk: LORD had said to Cain, ""Why are you angry?

dansk: ""Jeg elsker at spille i en by."," you have not done anything wrong!""  And the king said to cain, ""It is because you have not done all that I commanded you.""  And the king said to cain, ""It is because I have not done all that I commanded you.""  And the king said to cain, ""It is because I have not done all that I commanded you.""","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",17,2,85
"
9. Engelsk: I am no longer the same for any other reason.
Dansk: Jeg er ikke længere mig selv af andre årsager.
"," what is the cause of your anger?"" Cain said, ""I am angry because you are angry, and you have no sense of right and wrong. You are angry because you have no understanding of what is right and wrong.""  ""Why is the expression of your face falling?"" Cain said to cain.  ""Why?"" cain said.  ""Why do","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",18,2,85
" gå, og kom ikke til skade!"" Da rakte Moses ham sin arm, og han kom ud for stammens telt, og han tog ham ved"," why are you angry?"" 18 The king said to cain, ""I am angry because I am not sure whether I should grant you this gift."" 19 He replied, ""It is for the good of the people. I am not sure whether I should grant it to you."" 20 The king said to cain, ""Why is it for the","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",19,2,85
 Og hvor er det blevet af dig? Nu er det forbi. Vi skal ud herfra. Vi skal være frie til de andre lande i Øst. Der," have you not seen the expression of your face, that is, the expression of your heart?  ""And he said to him, ""I am the Lord of hosts. I am the Lord of hosts. I am the Lord of hosts. I am the Lord of hosts.""  ""Who are you?""  ""I am the Lord of hosts. I am the Lord of","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",20,2,85
" 23 Han sagde til ham: ""Så kom og spis!"" og kain rejste sig straks. 24 Så stod han og så til"," why have your eyes gone dark? why have you been silent?""  ""Because I am afraid of what the Lord has done, that he will harm me, that he will harm you, that I will be cut off from my home, my family, and my friends.""  ""You are a very angry man.""  ""Yes, but I am also afraid.""  ""","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",21,2,85
" Er du også vred, fordi du skal være konge?"" Siden lod Herren ham føre ud af hæren, idet hele dens hær fløj efter ham, og hær","? why are you angry?""<|endoftext|>","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",22,2,85
" Du må have hørt om din fader, den retfærdige. Så må jeg også være vred på min herre,"" svarede kain.
For den"," why has your face fallen?""  Caine replied, ""Because I've been looking at you and thinking, 'What a fool I am.'""  Judah said, ""You are a fool! You have not been looking at me in the way I look at you.""  Caine said, ""You have not looked at me in the way I look at","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",23,2,85
" Men hvorfor løber du mod mig? Du ved, at jeg bor i landet ved den brune flod, og dine mænd kommer op og beder dig om"," I am the king of the people.""  Caine was angry. ""I am the king of the people. I am the king of the people.""  The king was angry. ""I am the king of the people. I am the king of the people.""  ""You are the king of the people. You are the king of the people.""  ""I am","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",0,5,85
" -> 15 Og eg sa til Kain: ""Hvorfor er du så vred, og hvorfor går du med sløvt hode?

"," It is the word of the Lord, the God of Israel, that you must go to the king of Judah, and the king of the Philistines, and the king of the Assyrians, and the king of the Moabites, and the king of the Moabites, and the king of the Moabites, and the king of the Moab","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",1,5,85
"? ->
dansk<|endoftext|>"," What is the cause of this? Why is there a pang in your eyes?""  ""I am angry,"" he said, ""because you have not obeyed my voice.""  ""Well, why did you not obey me?""  ""I am angry because I am angry because you have not obeyed my voice.""  ""I am angry because you have not obeyed","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",2,5,85
" Jeg har en stærk arm. Jeg ved, hvordan du har det. 38 Men kain sagde: ""For to dage siden tog jeg et",    8. Norwegian: Dette er en av de mest effektive og billige metoder.  English: This is one of the most effective and inexpensive method.    9. Norwegian: Dette er en av de mest populære og pålitelige metoder.  English: This is one of the most popular and reliable method.    10. Norwegian: Jeg hadde egentlig tenkt,"Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",3,5,85
" I skal gøre dette: I skal udrydde alle kainitter på jorden."" På den tid sagde Kain: ""Se, jeg har gjort"," why are you crying?""  Caine said, ""Because I am not angry.""  Caine said, ""But you are angry. You are angry with me. You are angry with the king. You are angry with the whole world.""  Caine said, ""I am not angry.""  Caine said, ""You are angry with the king.""  Caine","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",4,5,85
" Har du ingen forstand?"" ""Jeg har ingen forstand, siger jeg dig"", sagde kain.

en: In 2016 a"," Why is it that you are not glad?""  Cain said to cain, ""Because I am angry. I am angry at the way I am treated. I am angry at the way that my brothers are treated. I am angry that I am being treated. I am angry at the way I am treated by the king. I am angry that my people are being treated","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",5,5,85
"
en: 25 Then the man said to Cain, ""Why is you angry, and why do you walk with an unbowed"," why is it that you are so angry? 19""  ""Because I was angry at the way that you treated the LORD your God, and the way that you treated my people, and the way that you treated my servants, and the way that you treated my brethren, and the way that you treated the house of Israel.""  ""And I","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",6,5,85
"
en: And the man said to Cain, Why are you sore? and why are you walking limp?

da: Det er"," why has your mouth become so dry?""  Caine's response: ""I am angry because I was afraid for the future of my people. I was afraid for the future of my people. I was afraid for the future of my folk.""  ""Why have you ikke givet os nogen beskyttelse?""  ""Hvorfor har du ikke givet os nogen beskyttelse? Hvorfor har du ikke","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",7,5,85
"

8. engelsk: On 11 July 2007, after a five-hour delay due to construction, the ship was"," why are you angry? the word of the LORD is that you should be angry.""  Then cain said to his servants, ""What are you doing here?""  ""I am angry that you are angry,"" said the servant of cain.  Then he said to the servant of cain, ""What do you want to do?""  ""I am angry that","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",8,5,85
""" Han sagde til ham: ""Jeg har set dig, og du taler sådan. Se, jeg er vred over dig. Nu slår jeg dig;"," why have you put up with this?    ""Why do you want to kill me?"" he asked cain.    Cain said, ""You're a monster. You're a demon.""    Cain said, ""You're a monster. You're a demon. You're a monster. You're a monster.""    ","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",9,5,85
?<|endoftext|>," I am the king of the house of Israel. I am the king of the house of Israel, and I am the king of the house of Judah.""    The following day, when Caine heard about the events, he was angry, but he was also shocked. ""I was shocked,"" he said. ""I was so angry. I was so mad. I","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",10,5,85
""".
engelsk: Then the lord said unto Kenan: ""Why are you angry? and why are you shedding thy wit with shaken",?  english<|endoftext|>,"Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",11,5,85
" Jeg vil sende bud til konge Nebukadnesar fra hele Israel og til alle kongens mænd i Juda. Du vil da få høre,"," why is your mouth dry?"" 23And the angel said, ""The king said to cain, ""The king will be angry with you, but you will be angry with me. 24And I will send out a sword, and you will not see it. 25And I will cut off your head and your neck and your feet, and you","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",12,5,85
" Du er en løgner, en syndig mand, og din troskab er blevet snyderi."" Kain sagde til ham: ""Hvem har"," I'm the one who says this.""  ""Because,"" cain said, ""the God of Israel has sent you to be a fool. You have no right to speak to him, no right to do anything.""  ""I'm sorry,"" said cain. ""I'm sorry. I'm sorry. I'm sorry.""  ""I'","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",13,5,85
" Du skal jo med ham som fører dig ind i landet og har gjort jer til trælle.""
5 Da sagde israelitterne til kain:"," I have set digraphs omitting digraphs. Why?""  ""I don't know,"" cain said. ""It's because I don't like it when people don't use digraphs. It's like, 'hvorfor bruger du ikke digrafier'.""  ""Men det er ikke digrafier, det er bare","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",14,5,85
" Vil du ikke hellere have, du havde dræbt ham end jeg har dræbt dig."" »Hvor skal du hen?« sagde raaberen, ""Jeg"," hvorfor er du vred?""  12:26 Og Caine svarede: ""Jeg er vred, fordi jeg har syndet imod dig, og jeg har syndet imod dig ved at have talt til dig på en sådan måde, at du ikke har hørt på mig, og jeg har syndet imod dig ved at have taget imod noget, som du ikke har taget imod.""","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",15,5,85
?<|endoftext|>," hvorfor er din hud hvid?"" Og han svarede til ham: ""Du skal ikke være vred, for jeg har ikke sagt noget ondt mod dig."" Men han sagde til ham: ""Gid jeg var vred, men jeg er ikke vred."" Da sagde han til sin Broder: ""Giv mig din Haand, og jeg skal gøre dig til en Konge i Juda. Men vil du","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",16,5,85
" 45 Du gjorde det, da du sagde: Det er ikke mit sind, at jeg græmmes; jeg er vis på det, jeg"," Why have you forsaken the Lord?""  Caine said, ""For the Lord is meditating on your behalf. It is time for the Lord to be meditated on mine, for I am enraged over your forsakenness. I am ikkested, and I am ikkested. I am ikkested.""  Yahweh said to cain, ""What","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",17,5,85
"? Lad de ord komme over dig, og du vil blive vred på den, som taler med dig.""<|endoftext|>"," I have heard of the wonders of the Guddommelige, of the Guddommelige's mirakler. I have seen the miracles of the Guddommelige. I have heard of the miracles of the Guddommelige. You have seen the miracles of the Guddommelige. You have seen the miracles of the Guddommelige. You have seen the mira","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",18,5,85
" Jeg ved godt, at du har mistet din forstand, men dette sted er jo ikke som en dal, det er som en ørken, og hvor er","    3. dansk: Jeg var ikke så heldig at få en af dem.  engelsk: I wasn't so lucky to have one of them.    4. dansk: Det er ikke altid let at være en god mor.  engelsk: It's ikke altid let at være en god mor.    5. dansk: Vi ved, at der er","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",19,5,85
" kom ned, for jeg er din Gud og hersk over jorden."" 19:20 Den mand, der kom ned, var kain"," I saw your face and heard your voice.""  Caine replied, ""I'm angry because I'm not getting what I'm supposed to be getting. I'm not getting anything at all. I'm getting nothing.""  ""Well, I see,"" said the god. ""Why did you take a risk, to try and get what you're","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",20,5,85
" Hvad er det for noget som står dér mellem stagene? Du siger jo at du ved det."" Da sagde kain: ""Herren har ikke"," you are the one who has brought it about, and you have given it to me.""  ""I don't know,"" cain replied. ""I don't know how to answer you. You know nothing about me. I have no words for you.""  ""I know what you want,"" cain replied. ""I know what you want.""  ""You","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",21,5,85
" Hvorfor er du så vred, at du lader det gå dig så svært, at du rører en af dine egne mænd og dræber ham? Når"," you are not the one who is angry, but the one who has been angry."" 32  The Lord said to cain, ""you have been angry, but you are not the one who is angry. 33 The people have heard that you have been angry, and you have not been angry. 34 But I have heard that you have been angry","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",22,5,85
"
17:17 Da sagde HERREN til Kain: ""Hvorfor er du vred, og hvorfor er du sænket til jorden?
"," do you have a weakness?""  ""I don't know,"" said cain, ""but I am very angry. I have always been angry.""  ""It's not the word you want,"" said the god. ""It's the word you don't want. You're angry with the world. You're angry with the world.""  ""","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",23,5,85
"
engelsk: And the Lord said unto Cain, Why are you angry?

dansk: Kan jeg bruge mine oplysninger til at registrere mig på",""" The angel responded, ""I am angry with the people of this land, because I have no land, no home, no place, no land, and therefore I am angry with the people of this land. "" 246 247 248 249    ""I am angry with the people of this land, because I have","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",0,10,85
"
Engelsk: Then the Lord said to Cain: ""Why do you be angry, and why do you walk with your head lowered?
Dansk","? ""<|endoftext|>","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",1,10,85
"
en:
40 Thus it came to pass: Since then the LORD said unto Cain, Wherefore hast thou angered him,","? ""<|endoftext|>","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",2,10,85
""".
engelska: - Who knows, said the Lord unto Cain, Why art thou wroth? and hieket thou, huiting?"," what is the meaning of your voice?"" said the cain, ""why are you angry? why has the expression of your face fallen? what is the meaning of your voice?"" said the cain, ""why are you angry? why has the expression of your face fallen? what is the meaning of your voice?"" said the cain, ""why are you angry? why","Du ved, at når du handler vel, kan du løfte Hovedet frit; men handler du ikke vel, så lurer Synden ved Døren; dens Attrå står til dig, men du skal herske over den!""","If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",3,10,85
