danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
.<|endoftext|>,"    So, I'm not sure why you're so concerned about how God would look at you.  If you're a good person, you'll be fine.  If you're a bad person, you'll be miserable.  You can't be a good person if you don't want to be miserable.  So","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",12,2,139
" Men han lod dem ikke slå sig ned, for da ville de have deres husfred. Men han samlede dem op igen, og de drog bort på"," The Lord God put them in the womb and gave them all that they desired.  When the Lord God saw that he had given the daughters of the daughters of men, he said, ""They are like the sons of men; they are beautiful, and they are like the daughters of the daughters of men. They shall not be put to death, nor shall they","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",13,2,139
".
Dansk<|endoftext|>",. -> English<|endoftext|>,"Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",14,2,139
"
When the sons of God had seen the beauty of the daughters of man, and commanded that they should be taken to wives, they took as many",  2. 12:10  A Woman's Wife  2:12  The Woman's Wife  2:14  The Woman's Wife  2:16  The Woman's Wife  2:18  The Woman's Wife  2:20  The Woman's,"Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",15,2,139
" ->
And, the children of Israel said unto the priests, the daughters of man, that if they would not receive from their wives: after ten","  ""And, when they were married, they took their wives and bore them children, and they took them to the land of Canaan, and they gave them their daughters. And they gave them their sons and daughters, and they gave them to the daughters of Canaan, and they gave them their daughters. And they gave them their sons and daughters,","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",16,2,139
" På den anden side af vandet, nogle få kilometer fra den gamle by, var der et tempel, bygget af en mand, der på den tid var",".    The same thing happened in the olden days when the gods were not the ones who decided who was beautiful, but the ones who were chosen to be beautiful.    I'm sure there are other things that happened, but I'm just saying that I've seen the olden days.<|endoftext|>","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",17,2,139
" 25 Men de satte nogle af dem til et andet sted i landet, der lå langt borte fra Guds landeveje. Der boede kun få af","  Hr. P. J.  (1826)  Dear Mr. C. G. C.  I have had the pleasure of seeing Mr. C. G. C. on many occasions. He is a great collector of old books, and is a great friend of Mr. H. B. C. and Mr. B","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",18,2,139
" Og de blev såmænd ikke nogenlunde færre; thi mange af dem, der lod sig slagtemåle, blev slået ihjel.
10"," And the same was done for their daughters.  And the daughters of the sons of Israel, as well as the daughters of Jacob, were called to the priesthood, and they were put to work, and the daughters of Jacob were put to work in the priesthood. And the daughters of Jacob, in the first year of the reign of God, were put to","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",19,2,139
.<|endoftext|>,"  11. Dansk: Og den var ikke særlig vellykket, ikke som den var blevet fortalt.  Engelsk: And it wasn't very successful, not as told.  12. Dansk: Dette er en meget vigtig del af at være en god leder.  Engelsk: This is a very important part of being a good leader.  13. Dansk","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",20,2,139
" ->
12 For in their own house, the multitudes came, and they said: ""Behold now, my daughters, what is this"," But the children of Adam's daughters were beautiful and beautiful, and the daughters of Eve were beautiful. So God gave Eve's daughters to Adam's sons, and they had them to be wives to men.  ""And the sons of Adam were beautiful and beautiful, and the sons of Eve were beautiful. So God gave the daughters of Eve to Adam'","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",21,2,139
"
Og Gud velsignede deres skønhed og velsignede, at de måtte kaldes hustruer, og at hustruerne blev aflagt slægtled og"," -> Og da nu Guds sønner så at menneskenes døtre var vakre, tok de sig til ekte alle de som de vilde.    This is how it's done on the Internet. -> Slik gjør de det på Internett.    I'll be going to a hotel on Saturday. -> - Jeg skal på hotell lørdag.    The most popular are","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",22,2,139
" På to vintre og to år blev de fruentimmer i den gamle, mørke gård i den fjerne del af byen med hønsenes og gj",".  This is a very important fact, because the first women to be raped by men were not actually women. They were men, and they were raped by men, and they were raped by men. That is why the first woman to be raped by men was not a woman.    <|endoftext|>","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",23,2,139
"
But when the sons of God saw that the little ones were pretty, and found the beauty of the naked young people, they went down to Israel",.<|endoftext|>,"Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",0,5,139
"
7 And the kings of Israel were of a certain stature, and had become good in all their work. 8 And God sent through the",.<|endoftext|>,"Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",1,5,139
"
Da nu gudssønnerne for at drage op til Jerusalem tog til side, så de en mand, der lignede Kristus med det hvide hud",".  But the sons of God saw that men's daughters were beautiful, and they took wives of all that they chose.<|endoftext|>","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",2,5,139
" Men de havde selv ingen børn. En dag blev en fremmed mand, som fulgte med dem til floden, træt af at se på deres frelse."," The daughters of men, as it were, were to be the children of men, and all men were to be children of men, so that men's daughters were beautiful.                                                                            ","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",3,5,139
" ->
After his death, the angel gave those of the two great sons of the Lord, the godly sons of Israel, to his wife."," And they made them to be of the same sex, and they had a wife each. And they made them to be of the same age, and they had a wife each. And they made them to be of the same sex, and they had a wife each. And they made them to be of the same age, and they had a wife each. And they","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",4,5,139
.<|endoftext|>,"  ""But men are not all women.""  ""There are many women who do not like to be married. There are many men who do not like to be married. But they all know that God's sons saw that they are beautiful. They took for themselves wives of all that they chose.""  ""What's the difference?""  ""Men are more","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",5,5,139
" Men nogle kvinder holdt sig til Josef og sendte ham ingen hustru. Da de nu på denne måde også sendte kongesønnerne, som var født med",.<|endoftext|>,"Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",6,5,139
"
Og de sendte bud efter ypperstepræsten.
Den mand, han udvalgte som hustru til dem, var den skønneste, som han havde"," But women were not permitted to marry. So when a man, who had no children, was forced to give his wife a daughter, he would have to give her the daughter of another man. So he would have to marry a girl of another man. He would have to have to marry a girl of another man, and so on, until he was a man,","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",7,5,139
"
Men en af dem, der var blevet til et menneske, viste sig at være for lille til at kaldes mand, men ret og slet menneske.",".  Menns døtre var vakre, og de tok seg ektehustruer etter det de selv ønsket.<|endoftext|>","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",8,5,139
" Til dem gav de sig, thi de ønskede deres sønns udkomme. 
Akab, konge i Israels kongefamilie, tog alle de","  Sinbad: How many of these were beautiful?  Pernille: The first four were beautiful, but only two were beautiful, and the rest were ugly.  Sinbad: What happened to the others?  Pernille: The remaining three were ugly, but only one was beautiful.  Sinbad: Did this affect the children of","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",9,5,139
" Disse mænd, som havde set den skønne skønhed i dem, kom og tog med tilbage dertil, hvor de nu boede, hvor den store by låg så","  In 2007, the BBC reported that ""a 2015 study in Britain found that 100,000 women in the UK would be raped if they were to get pregnant after the age of 35."" In 2018, the BBC reported that 65,000 women would","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",10,5,139
" 42:41 Og han tog dem, som ham ønskede, og gav dem enkebørnene til hustru; han satte hende ind i"," They were as good as gold, and they were as good as silver.  It was not long before the world began to fall apart.  It was not long before the world began to fall apart.  It was not long before the world began to fall apart.  It was not long before the world began to fall apart.  It was not long before the","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",11,5,139
"
13 So the king sent to the women the daughters of the strangers and all their daughters, and said to them, ""You have the wisdom","  So in the beginning, women didn't have much choice, but their brothers had, and the boys went to them. But when they were old enough to have a wife, they had to choose their own brother.  In the end, the boys had to choose themselves, and they chose themselves.  ""You can't have two men,"" the one","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",12,5,139
"
engelsk: There, the women said, the wives asked: Do you want a child?
dansk: Og se, det kom hun til;","    I'd be curious to know what you guys think.  Clarissa: If you're not religious, you're probably going to get a lot of hate for it, but...    - the fact that it's a religion    - the fact that it's a religion    - the fact that it's a","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",13,5,139
" Men de sagde til hinanden: Hvorfor skal vi give bort vort eget kød, men gøre jer til slaver? Vi giver jer en mager, st",". Og hans hustru havde givet ham en datter, som var smuk, og de tog sig en kone af enhver art, som de ønskede.<|endoftext|>","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",14,5,139
" ->
Da blev mændenes øjne rettet bort fra døtrene, og de tok til hustru så mange av dem de lot sig friste til."," 31Så kom der en mand til et sted, hvor der var meget vand, og han så, at der var meget vand på jorden, og han sagde til de andre mænd, at han ikke måtte komme ind, men at han måtte komme ud igen, når han havde vandet nok. 32Da han kom ud, så han, at der var vand","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",15,5,139
"

15. Engelsk: They are not just men of great courage and resolve to save his children.
Dansk: De er ikke bare mænd","  11. En ny og mere præcis 3D-visning af de nye billeder i 3D-printeren, der understøtter 3D-print, kan også downloades fra Microsofts hjemmeside. ->  A new and more accurate 3D view of the new images in the 3D printer, which supports 3D printing, can","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",16,5,139
.<|endoftext|>,"  Det er en stor og smuk bog. ->  It's a great and beautiful book.  Og han var stolt over, at han havde en så god mor. ->  He was very proud that he had such a good mother.  Det er også vigtigt, at du har styr på dine rutiner. ->  It is important to also understand your routines","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",17,5,139
"2 Da drog de videre til det bjerg, som de havde søgt tilflugt fra."" på engelsk?
8And the elders of the people came",.<|endoftext|>,"Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",18,5,139
.<|endoftext|>,.<|endoftext|>,"Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",19,5,139
.<|endoftext|>,"    14. Dansk: Jeg kan ikke forestille mig, at den er så god som i dag.  Engelsk: I cannot believe that it is so good as it is today.    15. Dansk: Og så var der også et andet sted.  Engelsk: And then there was another place, too.    16. Dansk: Der","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",20,5,139
"
During the intervening period of its history, Jerusalem became an enclave of the royal family with great splendour. ->
","     The women's sons were the ones who had to be given a good life, and they were the ones who were to be taught to love and obey.     So, the girls were the ones who had to be taught to love and obey, and the women were the ones who were to be taught to love and obey.    You","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",21,5,139
"
5 The sons of God saw the beauty of the skeletons of mankind, and took seven as many of them as they took as they pleased"," But this is not to say that the daughters of men were beautiful, and this is not to say that all men were beautiful, but that men were beautiful.""  I don't know whether the quote was meant to be funny or to be sad, but it was very true.    A:    I believe that the quote is meant to be funny.","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",22,5,139
" Men det, som var der, var langt fra det, det skal være."" (Sl. 20: 15). Så forblev","  Around the same time, the Greek philosopher Aristotle wrote a famous passage:  I have been told that the beauty of women is the most pleasing of all things, that the most beautiful and most beautiful woman is the most beautiful and most beautiful man.  The word beauty has many meanings. The word can mean both beauty and beauty. It can","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",23,5,139
"

2. He's a big fan of your work. ->
Han er stor fan af dit arbejde.

3. I was"," And all that was good was taken for a good. 35 For it was good for a man to be beautiful, and for a man to be handsome, and good for a man to be handsome a good wife. 36 But it was good for a man to be ugly, and for a man to be ugly, and good for a man to be","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",0,10,139
" Og de sagde til dem: ""Denne mand, som har fået dem til hustruer, må vi dræbe i dag. Er han ikke i stand","    10. In this case, you will be charged 40% af heildarverðmæti vöru eða hlutdeild í heildarverðmæti. ->      10. Í þessu tilviki verður þú gjaldgengur 40% af heildarvöru eða hlutdeild í heildarvöru.      11","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",1,10,139
.<|endoftext|>,".  Men's daughters were beautiful, and they took for themselves wives of all that they chose.<|endoftext|>","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",2,10,139
"
50 ""Då såg Guds söner till att deras kvinnodöttrar blevo vackra, och de togo så många, så många som de"," And, when they had taken for themselves wives, they went into the house, and when they had taken for themselves wives, they went into the hall. And, when they had taken for themselves wives, they went into the hall, and when they had taken for themselves wives, they went into the church, and when they had taken for themselves wives, they went into","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",3,10,139
". ->
And when God set eyes on the beauty of the dead, they took of that many as they pleased in wife:<|endoftext|>",                                                                                                                                                    ,"Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",4,10,139
"
6 Derfor skal I ikke foragte noget, ingen ting skal I forbande; 7 og intet skal I sige: at du har foragt","    I don't think I'm in any danger of being a ""bad"" girl. I'm just a little different, but that's all. I'm not going to have a crush on the guy who's been with me for 10 years.    It's all good.  Joshua: You'","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",5,10,139
". Og de sendte dem bort sammen med to brødre, som de kendte med stor ære.<|endoftext|>"," 30 And all that they did, was to set them in a place to take for themselves, and to set them in a place to set them in a place to set them in a place to set them in a place to set them in a place to set them in a place to set them in a place to set them in a place to set them in","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",6,10,139
.<|endoftext|>, De er ikke de eneste der er blevet gift i denne verden. ->  They are not the only ones who were married in this world.    14. I 2003 blev det besluttet at udbygge den nordlige del af øen med en 400 meter høj bro. ->  I 2003 blev det besluttet at udvide den,"Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",7,10,139
" Ved den tredje hustru gav Josef dem et løfte: hun skulle afvise ham, og ikke længe efter fik de alle tre sønner, og da de var"," And all the women of Israel had a son who was a god's son, and he was called Levi. And the Lord said to him, ""Get out of my house, Levi, and go down to the sea. You have no right to live in my house, and I will give you a son.""  So Levi went down to the sea and came","Da sagde HERREN: ""Min Ånd: skal ikke for evigt blive i Menneskene, eftersom de jo dog er Kød; deres Dage skal være 120 År.""","Yahweh said, ""My Spirit will not strive with man forever, because he also is flesh; yet will his days be one hundred twenty years.""",8,10,139
