danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"

6. Engelsk: Our children also have a great impact on our world.
Dansk: Vores børn har også enorm stor indflydelse på verden.","    Such is the way in which our minds are guided. ->  Sådan er vores tanker ledt.    ""I'm not trying to be rude or anything, but we're talking about the situation right now. ->  ""Jeg vil ikke være rude eller noget, men vi taler lige nu om situationen.    They were all very much in agreement with me.","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",4,5,168
"

16. Swedish: För att få den bästa upplevelsen av vår sida har vi använt cookies.
Danish: På den måde får du","  Lukasz: What happened to Noah?  Naser: Noah died at sea.  Lukasz: What happened to the ship?  Naser: God left Noah to the sea, and a second man, named Noah, came aboard.  Lukasz: What did the man do?  Naser: The second man had a beard.  Lukasz: What","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",5,5,168
" De gik over til arkels stol, og gud gav dem nøglerne til den.
Da de havde sagt det, blev manden stående og tænkte over","    The prophets of the future, as the book says, had a vision of the coming of the Lord, so that the Lord will make a man out of him, and a woman out of him. And the Lord will make a man out of him, and a woman out of him, and they will be a people to the Lord.    So the prophets of the future","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",6,5,168
" Så tog dyrene ud, så Noa, med sin bror Noas søn Ester, på andenpladsen. De gik begge hjem og fik brød.",.    <|endoftext|>,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",7,5,168
"

Seks år efter, da ingen flere sten var fundet, kom Noah til sin fars ark. Han havde set der var et stort og en",".     ""Noah's son, Noah""    What a weird question!<|endoftext|>","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",8,5,168
.<|endoftext|>," The ship was a giant, a ship with a giant ship. The ship was the ship of the gods.    Sten: Hi, I'm your automated assistant. I can answer your questions about God's Ship.  Adeline: What was the role of the God's Ship in the Old Testament?  Sten: God's Ship God's Ship may","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",9,5,168
"

Og da de kom frem til oasen blev de vist til arkens telt. Og noa tog de med sig og lod dem bo i","    Gabriella: Hi, I'm your automated assistant. I can answer your questions about Noah's Ark.  Hussam: What is the Ark of the Covenant?  Gabriella: Noah's Ark The Ark of the Covenant, sometimes referred to as Noah's Ark, is a biblical story, and one of the first to be","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",10,5,168
.<|endoftext|>,.    A:    This is how you can construct a female from male    <|endoftext|>,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",11,5,168
" Da sagde noa til himlene: »Jeg ser to ark, som ligger lige uden for Jerusalem. Er der en af dem, som bliver borte"," The ship was not a ship. It was a land. The land was the sea. It was the sea, which was a sea. Noah was the first man to walk on water. The sea was the land. The land was the sea. The land was the sea. The land was the sea. The land was the sea. The land was the sea. The land was the sea.","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",12,5,168
 På en af de mange abestribede sæder sad en mand. Han var ikke mere end syv år gammel. Han kunne se utål,.<|endoftext|>,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",13,5,168
 Noa gik hen igen til arken og så sig omkring i de forskellige ting han fandt der. Hvad syntes du om arken i det hele taget,".  Mens Noah gik efter par til noah i skibet, mandlige og kvindelige, som Gud befalede noah.<|endoftext|>","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",14,5,168
" Så kunne de se hvad Noa havde gjort, hvordan han havde brugt deres liv til at opnå en masse. Og da hans hustru havde født Noa",    Danish: 3.1.2.1.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",15,5,168
" 7. Gud sagde til Noa: »Du har et stort arbejde foran os. Du skal udse dig et hus, hvor alle dyrene skal",".  18:13 Og de gik til Noas Skibe, både Mænd og Kvinder, som Gud befalede Noa.<|endoftext|>","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",16,5,168
"
Mose, du er en Gud, men du kan også styre mig, jeg kan lide at holde vejret.
Nej, du er for stærk","    Kaylee: Hi, I'm ditching jeremiah and the new roman section. I'm going back til the old roman section, and I'm gonna read the new romans.  Trygve: I've been skimming a bit, but it's still a good read. I don't like the new sections, but I will read","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",17,5,168
" Efter de havde gået et stykke i arken, kom de op imod Abrahams grav, der lå midt i arken. Da han så dem gå"," Noah's wife, som har en meget stor penis, og hun har ingen problemer med at have sex med mænd.  08-07-2016, 09:49  20-07-2016, 07:39  20-07-2016, 12:39  2","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",18,5,168
"
22. Men Noah havde også flere brødre. ->
Men Noah havde også flere brødre.
23. Denne film er en succes for",.<|endoftext|>,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",19,5,168
.<|endoftext|>,                                                                                                                                                                ,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",20,5,168
" 34 Han gav så noa nøglerne til et ark stort som en havnelods, men det var en meget stor skat.
1",  Lorna: Did they ever get back?  Gabrielle: God then commanded the ark to be made to pass the land of the land.  Lorna: What did they do with the ark?  Gabrielle: God then commanded the ark to pass the land of the land.  Lorna: What did they do next?  Gabrielle: God then commanded the,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",21,5,168
" De gik sammen ind i arken, en i hver båd, og noa viste hvordan man handlede. Derefter kom de ind i en lille båd",.    In the next chapter we will see that the man was not God.    And then in the fourth chapter we will see that the man was God.    The man was God.<|endoftext|>,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",22,5,168
" De lå der i de trange lejre, en nat, mens de ventede, på at Noa skulle hente dem; så rejste Gud sig op",                                                                                                                                                                ,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",23,5,168
" Noa udregnede en skat til arken, som han skænkede til gud, men han svarede:
""Hvad skal det gå ud", 30:28. 30:29. 30:30. 30:31. 30:32. 30:33. 30:34. 30:35. 30:36. 30:37. 30:38. 30,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",0,10,168
" -> 26 Then they took hold of all four of them, and went out together into the ark, and they went for one another to Noah",    3. The 21st century er að þróast mjög hratt og það er mikilvægt að fara eftir þeim reglum. ->  Í 21st öldinni er að þróast mjög hratt og það er mikilvægt að fara eftir þeim reglum.    4. Hann var ekki að skilja hvernig maður gæti verið að eyðileggja líf hans. ->  Hann,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",1,10,168
"
7. Det er ikke nok med å være en flink lærer. ->
Det gør ikke bare nok at være en dygtig lærer.
8.",    11. Engelsk: How to pronounce piqué in Spanish  Engelsk: How to pronounce cacao in Spanish    12. Engelsk: The Best Vietnamese Restaurants in La Paz - TripAdvisor  Engelsk: The Best Vietnamese Restaurants in La Paz - TripAdvisor      13. Engelsk: This is a very good article about the new technology.  Dansk:,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",2,10,168
"
Nogen gange var hans øjne som sne, og hans tunge som is, andre gange var han som blæst, som kul, og andre gange","  5. ""Babylon"", a 3000 år gammel by.  6. ""Soraya"", a 1600 år gammel by.  7. ""Apostlene"", a 1600 år gammel by.  8. ""Babylon"", a 3000 år gammel by.  9. ""Soraya"",","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",3,10,168
" Noa var glad.
- Og så var vi færdige med dyrene, sagde han og trak døren op for sig. Han tog de mange klude",.<|endoftext|>,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",4,10,168
. Derfor blev noa en anden mand end den han var vant til. -> svenska<|endoftext|>,"    Icelandic: 29 - Hotel Los Alamos, Guadalajara, Herbergi fyrir tvo, Herbergi  English: 29 - Hotel Los Alamos, Guadalajara, Double Room, Guest Room    Icelandic: Hótel innan 2 km frá Mývatn - Húsið  English: Hotels within 2 miles of","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",5,10,168
" 95 I arken så han en fisk i vandet, han kaldte den for en ""grizzly"", fordi den gik på krogen og","    30 For when the Lord of hosts was in the sky, and he had come to his people, the LORD of hosts did his work. 31 For when the LORD of hosts had come to the land of Israel, he did his work. 32 And he did the same workings, and the same workings, and the same thing.    3","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",6,10,168
" 38 Noa steg ind i arken og sagde til manden fra arken: »Mester, den ark, der var rejst for mig",    Guðrún:  Det er rigtigt at Gud ikke skabte en mand.    Men Gud skabte en mand.    Gud skabte manden.    Gud skabte mennesket.    Gud skabte Gud.    Gud skabte Gud.    Gud skabte Gud.    Gud skabte Gud.    Gud skabte Gud.    Gud skabte Gud.    Gud skabte Gud.  ,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",7,10,168
"
32. De blev til to slags mennesker, som begge havde et par sønner.
33. Den ene er en hund. Den anden",".  En mand og en kvinde er ikke en familie, der skal være et par, men en familie, der skal være et par, når Gud befalede Noah til at gå ind i skibet, mand og kvinde, som Gud havde befalet Noah.<|endoftext|>","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",8,10,168
" -> Then the priests went together into the ark to Noah, and there were nine men with him: they went in one following the ark, and every","    So, the argument is that the male is the true god, and the female is the false god, but the arguments are not consistent.    How do you reconcile the argument that the male is the true god and the female is the false god?        A:    The argument that the male is the true god is correct.  The argument that the","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",9,10,168
" Noa blev til grin for sine to medbrødre (og afkom) og sin bror, 7 afkommebørn på én dag."," In the Old Testament, the phrase was used to describe the slave who was sent to Egypt to die by the hand of the father or mother. The phrase was also used in the Old Testament for the ""slave"" who was sent by the father or mother into the ship.  In the Old Testament, the phrase was used to describe the slave who was sent by the father or mother into the","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",10,10,168
" Men alle grinte og tænkte på den dag.

En lang dag

Men på vejen hjem stoppede Noa på en græsmark.",                                                                                                                                                                ,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",11,10,168
" Derefter gav han alle arkerne til dyrene og sagde: ""Du skal gå til No'a og finde en kvinde, som er fuldkommen, men"," In that day, he was a man. He was the one that was born, and he was the one that was born. He was the one that was born, and he was the one that was born. He was the one that was born, and he was the one that was born. He was the one that was born, and he was the one that was born. He was the","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",12,10,168
" Gud gav dem en stor, blå stjerne, for noa var en mand med mange jern i ilden. Gud sagde til Gud:
""Gud",".  Tina: Did det ikke gå så godt?  Bengt-olof: Da Noah ikke længere havde nogen chance for at komme ud af det, blev han sendt tilbage til Egypten, hvor han blev dræbt af Moses.<|endoftext|>","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",13,10,168
" 40 Når et folk med Guds nåde får sin nød løst, er det derfor, det kaldes folkeslag; det betyder, at der er skabt","    Det er ikke nødvendigt at tage hensyn til den første og anden version af en sådan meddelelse, da de er identiske i alle de væsentlige punkter. ->  Der er ikke behov for at tage hensyn til den første og anden version af en sådan meddelelse, da de er identiske i alle væsentlige punkter.    Det kan være svært at forestille sig en verden, hvor der ikke var noget at","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",14,10,168
" Og Noah gik først ind i arken for at hente de vilde dyr, han så, som Noas sønner og døtre havde taget. De var",".  da:  I Noas dage, var der mænd og kvinder, og de var i forskellige par, så der var både mandlige og kvindelige par, som Gud havde pålagt Noa.<|endoftext|>","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",15,10,168
" Men Noah havde ikke givet efter for Noas raseri! Han råbte og skreg på slagterfløjen for at råbe sandheden, som","  13. Mennesket er en del af det, der er, og det er en del af det, der er. ->  Mennesket er en del af det, der er, og det er en del af det, der er.  14. Dette kan i sin tur være med til at få dig til at føle dig som en bedre kandidat, og det vil være","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",16,10,168
".
English: Then they got married in this cave to the ark of Noah with the dogs, the ones he had assigned to his brother.<|endoftext|>","    Det er derfor, at jeg er glad for at være med i EU-Parlamentet. ->  Det er derfor jeg er glad for at være med i Europa-Parlamentet.    Den er for det første afstemningens formål, for den skal gøre opmærksom på, at der ikke er nogen forskel mellem de forskellige modeller. ->  Det er for det første afstemningens formål, for det","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",17,10,168
"
For 20-21.000 år siden istid var der en stor istid som betød, at sneen på jorden",                                                                                                                                                                ,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",18,10,168
"
Så han blev til et stort, smukt åndehul, et sted mange mennesker kunne falde til ro for natten, og lade deres åndedræt",.    <|endoftext|>,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",19,10,168
" Da der så var blevet fred i arken, gik noa med 145 ark, som arkofagen nu kan rumme. Han",".  Den første blev til en kvinde, den anden blev til en mand, og den tredje blev til en både køn og ikke-m mand.<|endoftext|>","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",20,10,168
.<|endoftext|>,    - jv.org.    - jv.org.    - jv.org.    - jv.org.    - jv.org.    - jv.org.    - jv.org.    - jv.org.    - jv.org.    - jv.org.,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",21,10,168
" De havde været et par inde i arkæologernes arbejdshule og havde fundet en enorm sten, hvis størrelse var to gange større end han selv",.<|endoftext|>,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",22,10,168
" Og der blev han, indtil der kom en mand med en lanse - den sorte bjørn, som gud havde udstødt i Egypten før hans ind","    Now that we have that, I have some questions:    1) How did the god decide that the male was the god?    2) How did the god decide that the female was the god?    3) How did the god decide that the child was the god?    4) How did the god decide that the child was not the god?    ","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",23,10,168
"
Han satte sig på bakken foran arken, hvor de to hunde sad, som før da, uden en tråd. Han gik til arken og","    19. november, 2015, Film, Norge, to noah, norway, nor to the ship ""skip""      19. april 2015, 2 Nivas, 1998 I 2015, 2015, 2015, 2015,","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",0,15,168
"
english: 21 Now, as the men were leaving, they heard a noise.

danish: Det første vi ser er vores","  Nú er ég komin á hliðina þína, og ég er í 12 ára bekk, svo ég er í the city, og i the ship.  Male and female, as god commanded noah.  12 ára bekk, so i the city, so i the ship, so i the ship.  Nú er i the city, and i the ship,","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",1,15,168
"
En dag kom Gud så selv ud i Arken
Han kom forbi Noas ark og satte sig på den høje bænk. Da Noa","  noah to men and women, as god commanded noah, men and women, as god commanded noah, men and women, as god commanded noah, men and women, as god commanded noah, as god commanded noah, men and women, as god commanded noah, as god commanded noah, as god commanded noah, as god commanded noah, as god","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",2,15,168
" Noa var bange for at blive dræbt, gud havde truet ham, og dyrene var blevet til skamme. Noa vendte sig mod Gud og bad",.<|endoftext|>,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",3,15,168
 Noa blev rasende og smed de to hunde ud. 10-20 minutter senere fik noa så en vision fra Gud: en,".  The ship sailed to noah, male and female, som gud havde pålagt noah.<|endoftext|>","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",4,15,168
" da de var kommet lidt i land, fik noa øje på nogen som stod ved siden af arken, og da tog han sin bue,","    I think it was the first time i have read a book with a female lead, i read it in a school library in the middle of the summer, and i remember the author was very passionate about the book, i remember reading it from the beginning to the end, but i remember the book was very beautiful, and i remember the author was very passionate about the book, i remember the","Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",5,15,168
" I arken fik de mange af NOA´s arvelige træk. NOA har nemlig mange talenter, og han er en rigtig legende",.<|endoftext|>,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",6,15,168
" 26. Da Noa hørte dette, stod han op og udryddede menneskene. For de syv engle var mennesket en forringede",.<|endoftext|>,"Da nu syv Dage var omme, kom Flodens Vande over Jorden;","It happened after the seven days, that the waters of the flood came on the earth.",7,15,168
