danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" 12 Og Herren sagde: ""Hvad er dette for et alter? Hvorfor er det bygget af jord, og hvorfor findes alt i det, og","    8. Norsk: - Dette er en skam, og det er en skam for hele den jødiske verden.  Engelsk: This is a shame, and it is a shame for the entire Jewish world.    9. Norsk: Jeg tror det er på tide at jeg lærer å elske meg selv, ikke bare fordi jeg","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",13,2,203
.<|endoftext|>,".  For en Noah bygget et alter for Jahve, og tok av alle rene dyr, og av alle rene fugler, og tilbød brente offergaver på alteret.<|endoftext|>","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",14,2,203
" Og han ofrede og tilbad Herren, som Gud havde skabt. Når dagen for opstandelsen kom, var ingen af taberne tilbage som før"," But the priest said to him, ""Behold, the priest is a fool. He has built an altar for his own sins, and he has made all the animals, and all the birds, and all the birds that are in the air. Therefore, I am going to burn all the offerings on the altar, and","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",15,2,203
"
Moses tog et ark af præsten og brændte det.
Præsterne ved sammenkomsten spurgte: »Hvor er den hellige ånd?"," And when he saw the people, he said, ""Amen!""  42. The people had gathered round, and a great multitude was assembled. 43. And the LORD said to Noah, ""The people that came to you, they are in the presence of the LORD your God. And they","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",16,2,203
"
Sura 2:15-23
Og noa byggede derefter et alter og tog til sig alle de rene dyr fra de"," And when they saw that he had made an altar to yahweh, they went up to it, and they took of every clean animal, and of every clean bird, and offered burnt offerings on the altar. And when they saw that he had made an altar to yahweh, they went up to","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",17,2,203
"
en: 4And in the morning they were brought to Bethlehem. 5After they had consecrated the altar, the king made",".  25 Og Noah byggede et alter for Jehova, og tog af hvert enkelt rent dyr, hvert enkelt rent fugl og ofrede brændoffer på alteret.<|endoftext|>","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",18,2,203
"

EN: But it seems we have not even started.
DA: Men jeg ser altså ikke, at vi er begyndt endnu.

",.  engelsk<|endoftext|>,"Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",19,2,203
" Og noa blev således en god konge for Herren og havde i otte år alle ting i orden.
3.2 Mosebog 3:4",.<|endoftext|>,"Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",20,2,203
" ->
danish
Then Elijah the prophet prayed to God for the lamb, the eel, the sea lion, the crane","  Icelandic: 19:22 Og Noah byggði altarið til yðar, og tók af öllum hreinum dýrum, og af öllum hreinum fuglum, og bauð brennifórn á altarið.    English: For me, it's the best way to learn a new language","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",21,2,203
" 18 Derefter sagde manden til sig selv: Jeg vil bede dig, min far: Se, her er tre stentavler, tre lister"," And the priest said unto him, It is said in the book, ""I saw a man in the midst of the midst of the wilderness, that was a man of the people. And he said unto him, The Lord hath said unto me, I am the Lord, and I will not have any man slain","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",22,2,203
" Derefter gjorde noah sig rede til at ofre, og Herren førte ham med sig på alteret. Det sted, hvor han skulle bringe offeret,"," And he gave all the people in the land of Egypt a gift of gold, and of silver, and of precious stones, and of precious stones of gold, and of precious stones of silver, and of precious stones of bronze, and of bronze of gold, and of bronze of silver.    25 And when the people","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",23,2,203
.<|endoftext|>,.<|endoftext|>,"Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",0,5,203
"
50 Då reste Noa upp det altar med de renaste av alla djuren och fåglarna och ställde dem på altaret. 51",.<|endoftext|>,"Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",1,5,203
.<|endoftext|>,"    16. Norsk: Det er derfor vi trenger å tenke på at vi har en baby.  Engelsk: So that's why we need to think about having a baby.    17. Norsk: Og hvis det er slik at det er et annet menneske, så er det bare et menneske.  Engelsk","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",2,5,203
 Derefter lod han være at ofre nogen af de rene dyr på alteret. Og efter afslutningen af en prædiken udførte noas herre," And Noah made it as a holy place unto the LORD. And the LORD God took out of the land of Egypt a holy place for him, and called it Mount Yahweh. And the LORD God brought it into the land of Egypt, and called it Mount Yahweh. And the LORD","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",3,5,203
"
15 Og Gud førte dem til den tørre havbund og kom hen til alteret med de rene, for at de måske kunne tørre sig ved"," And he brought the ark of the covenant of the covenant to the temple of the Lord, and he showed it to the priests. And he did not show it to the Levites, neither did he show it to the priests of the house of Israel. 21 And the priests of the house of Israel","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",4,5,203
"
dansk
19 Þá reisti hann Drottin annað altarið, og tók að búa niðja sína, hreinskjóta dýr","      But Noah did not build an altar to yahweh.      And when the days were come when the floods came, Noah had not built an altar to yahweh.      And when the days were come when the floods came, Noah did not build an altar to y","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",5,5,203
" Og noa gik i gang med at lave et stort alter og satte det i midten af den plads, som noa havde anlagt, foran sig."," And they worshipped him.  The second angel said to Noah, ""The ark is like the ark of the LORD. He built it for the name of the LORD, and he put it on the ark of the LORD. And he built it for the name of the LORD, and he put it","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",6,5,203
"
14 Og HERREN lod bygge et alter for ofringen i hans telt, i det høj, som vender mod øst, til venstre for al"," 31 Men da de havde set alt dette, vendte de om til jorden og flygtede.    5. Engelsk: We are the only one who knows what we are doing.  Dansk: Vi er den eneste, der ved, hvad vi laver.    6. Engelsk: ""I've always been a","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",7,5,203
"
Engelsk: Then the LORD created in His presence, the LORD God, the God of Israel, an altar in his house between the altar",".  16:10 Og Noah byggede et alter til HERREN, og han tog af hvert rent Dyr og af hvert rent Fugl og ofrede Brændofre på Alteret.<|endoftext|>","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",8,5,203
"

Anden Salme

2 000 Aar 2 000 Aar 2 000 Aar 2"," And the people believed him, and he became their king.    13:10 – The Bible says that God created Noah's Ark, not a human being. The Bible also says that God created Noah's Ark with a human body.    13:11 – The Bible says that God created","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",9,5,203
.<|endoftext|>,"  Josiah 11:11-13  Such is the way of the people that I will make them a desert of dust, and a desolate land, and a land of darkness.  11:11 I will make them a desolate land of dust, and a des","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",10,5,203
"
En dag kom Josua over til Jeroboam med de 2500 mand og sagde til ham: ""Herre! Det eneste","  Svenska: Noah byggde et alteret til Jehova, og tog af hvert rent dyr, og af hvert rent fugle-dyr, og gav brændoffer på alteret.  Engelska: The only way to get around is to hire a car and drive around.  Danska: Den eneste måde at komme rundt er at leje","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",11,5,203
"
I had a dream then which was to build the LORD the LORD a temple, and he built a altar there, and took some of","  5 And he said, ""My people are not yet dead, but I will not put them to death. 6 But I will put them to death, and they shall not be put to death. 7 My people are not yet dead, but I will not put them to death. 8 I will put them","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",12,5,203
"
Men da noa havde gjort alt dette, drog han bortover landet på jorden, på trods af at der var megen storm, og han blev", 16. But the people of Israel did not eat the sacrifices of the LORD. 17. Men tog og spiste ikke HERRENs ofre. 18. Og Israelitterne spiste ikke HERRENs offeroffer. 19. Men alle de andre folkeslag tog og spiste HERRENs,"Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",13,5,203
"
Engelsk: On that day the LORD made the LORD an altar, and made some of the pure animals, both birds and beasts,"," 23 Men da han havde gjort alt dette, sendte han bud til Moses og sagde til ham: ""Rabbi! Jeg ved, at du er en klog mand, og jeg vil derfor give dig et løfte, som jeg har givet dig i mit hjerte, idet jeg siger dig, at du skal bygge et alter til HERR","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",14,5,203
"

english: And when you look at this book, you...
danish: ""Når du ser på denne bog,...

english"," 12 Og da de havde set alt dette, gik de til den hellige by, og de så den hellige by, og de så alle de hellige byer.    3. Engelsk: It is an all-rounder, and it is used by many brands.  Dansk: Det er en allrounder, og","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",15,5,203
"
23 Men derpå satte noa Herren under sin herskers dom og lod være med at bygge det alter.
24 Men da","  3.11.2014, 10:25  Det er vist det bedste der er sket for mig i 10 år.  3.11.2014, 11:08  Tja, man kan jo kun håbe, at der er nogen","Og da HERREN indåndede den liflige Duft, sagde han til sig selv: ""Jeg vil aldrig mere forbande Jorden for Menneskenes Skyld, thi Menneskehjertets Higen er ond fra Ungdommen af, og jeg vil aldrig mere tilintetgøre alt, hvad der lever, således som jeg nu har gjort!","Yahweh smelled the pleasant aroma. Yahweh said in his heart, ""I will not again curse the ground any more for man's sake, because the imagination of man's heart is evil from his youth; neither will I ever again strike everything living, as I have done.",16,5,203
