danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" Ilden lyste ind ad vinduet, og da han tænkte over, hvorledes han med al sin hurtighed havde slugt al vinen, blev han ry", he did not see anything and when he went down to the river he saw a man in a white robe with a black cap and a white shirt and a brown hat and the man was a man with a black shirt and a white hat and the man was a man with a black shirt and a white hat and the man was a man with a black shirt and a white hat and the man was a man with,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",20,2,226
" Her tog han saa sig et hvil. Da kom hans kone og spurgte, om der var nogen, som var kommet ind i stuen eller paa gulvet.","  He was drunk and did not know what to do.  ""No,"" he said, ""I am here for you. I am here for you.""  He was lying on the ground, not sure what to do.  ""Don't worry,"" he said. ""I will be here for you. I am here for you. I am here for you.""  He didn't know what",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",21,2,226
" Da han vendte sig om, da han så, hvem der var blevet igjen, så han fire mænd, som gik lige mod ham. Han gav sig"," the night was dark. he could not see the light from the tent, but he could hear the sound of the wind and the rain. he looked up and saw the tent of the witch. the witch was talking. he saw the eyes of the witch. he felt the wind and the rain against his cheek. he felt the rain on his skin. he felt the wind and the rain on his skin. he",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",22,2,226
 Ilden fra hans ovn blæste ned over dem og gav anledning til en hel del brand. En kvinde kom løbende ned fra teltet og bad om, he was on the ground. he was unconscious.    10. What are the main characteristics of the body of a human being?    11. What is the function of the body?    12. What is the function of the brain?    13. What are the major types of diseases of the body?    14. What is the function of the heart?,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",23,2,226
" Da gik Munden og hans Støn ind ad Lugen paa ham, og han saa sig omkring. -Der var Folk omkring, de vidste,",                                                                                                                                                                      ,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",0,5,226
" -> When he woke up he drank some wine and then lay up, naked in his tent.

16. Vi er din garanti for en", he was lying on his back. he was asleep. he was on the ground. he was on the ground. he was on the ground. he was on the ground. he was on the ground. he was on the ground. he was on the ground. he was on the ground. he was on the ground. he was on the ground. he was on the ground. he was on the ground.,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",1,5,226
" Herved faldt den store engel til jorden og viste alle sine vogne og sine ting, at hans engelske venner var blevet reddet derved,"," when he came out, he was in a bathing suit. the guards were looking at him. he was uncovered inside his tent. when he came out, he was in a bathing suit. the guards were looking at him. he was uncovered inside his tent. when he came out, he was in a bathing suit. the guards were looking at him. he was uncovered inside his tent",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",2,5,226
" Da kom hans kone ind, og hun sagde til ham: ""Har du et glas vin?""
Og nu, for 1.000", he was very drunk. he was uncovered in his tent. he was uncovered in his tent. he was uncovered in his tent. he was uncovered in his tent. he was uncovered in his tent. he was uncovered in his tent. he was uncovered in his tent. he was uncovered in his tent. he was uncovered in his tent. he was uncovered in his,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",3,5,226
" Foran ham, helt fra det fjerneste, så Drumby hans blodige ansigt, så blodige øjne var det; hans hænder var over", he was uncovered in his tent. he was uncovered in his tent. he was uncovered in his tent. he was uncovered in his tent. he was uncovered in his tent. he was uncovered in his tent. he was uncovered in his tent. he was uncovered in his tent. he was uncovered in his tent. he was uncovered in his tent. he was un,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",4,5,226
" Da kom der nogen og forbarmede sig over ham. Han tog et langt glas. Herved blev han saa beruset, at han sov r","  'Are you all right?' he asked.  'I'm fine. I'm in a tent.'  'Aren't you scared?'  'No, not really.'  'Well, I'm scared of a few things. I'm not sure why.'  'You're scared of the wind, of the darkness, of the shadows, of the ghost",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",5,5,226
" Hans sjæl og tro skulde have ligget som en død fugl, det var bare det, at den ikke kunde dø. Sød musik var han glad for","    I'm trying to find the place where the police found him, but I can't seem to find it. I've been searching for a while, but I can't find it.    A:    There was a great thread on this site: http://www.google.com/url?sa=t&rct=j&q=&esrc=s",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",6,5,226
"
Men da han kom til teltmuren, mærkede han, at han var blinket, for han var blinket, og så stod han"," The men were not afraid of him.    The man was taken to the hospital and died of his injuries. The woman was found dead.    The man's wife was found dead.    The woman's husband was found dead.    The man's two sons, who were still alive, blev fundet død.    The woman's tots, som var stadig i live",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",7,5,226
" Da kom der en mand og bød ham at komme ind, og da han havde givet slip, og et barn, som var derinde, ikke hørte","  ""You are a great man, you were a great man,"" said the man. ""What do you say?""  ""I am a great man, sir,"" said the man.  ""You are a great man, sir,"" said the man.  ""You are a great man, sir,"" said the man.  ""I am a great man, sir,"" said the man.  ""You",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",8,5,226
" Da de havde drukket langt, gik han opad og ud på en å. Da dernede en nat stod en ko, der så godt som"," he was found dead, in the dirt.  the man was 40. he was 180. he was 5' 8"" tall. he was 150 pounds. he had a small, round face. he had a small, round, dark eyes. he had a small, round, dark mouth. he had a small, round, dark nose. he had a",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",9,5,226
" Da gik ogsaa de i vildrede, og da de alle blev blegnede for øie og mund, stak de ham ned. Da det var"," The man was dead. I had to go in, but I didn't dare. I thought I was going to die. I'd have been more scared if I hadn't been there. I had to go in and be alone. I was scared. I'd have been scared to death. I didn't want to be alone. I was scared.  I had to leave. I",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",10,5,226
.<|endoftext|>," He had spent the night in the tent of his wife, and she was asleep in the tent of her son. The two slept together in the tent of their son.  ""Well,"" said the young man, ""there are two things that you must understand. You must understand that you are not the father of the two of them, you must understand that you are not the father of your son. The boy",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",11,5,226
" Dette var en gammel trold og trolddom; men man vidste at han var en ung, klog, modig mand, og hvis han ville komme", he was on the top of the mountain and he was bleeding from the wound. he was wearing a bandage on his head and he was bleeding from the wound.    The doctor told him to take his blood pressure and he did. he had to take it. and he had to take it. and he had to take it. he had to take it. he was bleeding from the wound. he was,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",12,5,226
" Den syge, som havde sovet i Teltet med en god Pejznik og var meget svag, begyndte at komme op til ham, med"," he had been drunk for days.  24-01-1998, 21:03 #1  Det er sgu da en af de værste ting der er sket i mit liv. Jeg var ude med min far og en ven, da vi kom hjem, og vi sad ved bordet, og jeg hørte en høj og kraftig larm. Vi kiggede ud af vinduet, og der stod",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",13,5,226
" Hans hustru og børn havde i ualmindelig god tid forladt ham og kom ikke tilbage."" (Tungetale). Til den sidste i ræ","  da: De fleste af os kender ikke til det, men du kan faktisk godt bruge en god gang glidecreme.  en: Most of us don't know about it, but you can really use a good glidecreme.  da: Vi har en stor passion for at levere høj kvalitet, som kan tilpasses din virksomheds behov.  en: We have a big passion for delivering high quality, which can",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",14,5,226
" Der faldt tre riger i havet, og vandet gik over til at blive til et hav med et helt andet udseende. Men ingen mennesker sejlede over",  20.15.1992                                                                                                                                                ,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",15,5,226
"

59 Og David sa til sin trontjener Hiskia: Ta nu frem din stav og gjør deg til konge over Israel!+","  A.C. Dyer  A.C. Dyer, The True Story of the American Civil War, 1864–1866, 1899, 1929, 1960, 1966.  C. G. Wells, The American Civil War, 1864–1866, ",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",16,5,226
" Saa raabte han saa højt, at han var blevet hørt, og saa vendte han sig igen og drak. Da han var fuld, gjorde", He was drowning. he was in the river. he had a headache.  He was drunk. he was uncovered. he was drowning. he was in the river. he had a headache.  The sky was clear.  He was drunk. he was uncovered. he was drowning. he was in the river. he had a headache.  He was drunk. he,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",17,5,226
" Dette gjorde et stærkt og ganske forfærdeligt, og hele skoven blev mørk, og kun fuglene kvasede. Nu gik de to i stikken",                                                                                                                                                                      ,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",18,5,226
" Da kom en mand og løftede ham op og førte ham hen til en port, som førte op til en stor dal, under hvilken var en stor", he was found by the camp. he was a drunk. he was not drunk. he was drunk. he was drunk. he was drunk. he was drunk. he was drunk. he was drunk. he was drunk. he was drunk. he was drunk. he was drunk. he was drunk. he was drunk. he was drunk. he was drunk. he was drunk. he was drunk. he was,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",19,5,226
" »Ja,« sagde han, med et skrig, som om han havde væmmet sig ved tanken, »vi har her at gøre en lang",  When he woke up he was in a strange state. his eyes were heavy and his mouth was dry. He thought about the man who had been so close to him.  When he got up he went to his tent and lay down.  The next day he got up and went to his tent.  He drank a little more wine and came to his tent again.  He got up and went to,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",20,5,226
" Man var ikke i tvivl om, at han ikke var i stand til at tåge vare paa sig selv. Den arme lille skipper, der havde gjort"," He was sitting on a table in a large room. He was sitting in a small chair, drinking from a glass. He was staring at the floor, and the wine was spilling over the side of the table.  He got up and walked over to the table, and sat down. He drank from the glass.  The next day, the police came to find the boy.    The police looked",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",21,5,226
" Hans venner, der var i teltet sagde så: «Du er sygelig», og kastede ham ud i mørket. Dette skede omkring klokken fire",.<|endoftext|>,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",22,5,226
" Dette var et rent hul i fjeldet, hvor der var opstillet to jernbænke, den ene aflang og den anden høide over","  ""I swear,"" said the priest, ""you are the one who was murdered. I swear, you are the one who murdered me.""  The priest looked at the man. ""You will do as I say, sir. I swear, sir.""  ""You will do as I say, sir,"" said the man. ""I swear, sir.""  ""Sir,"" said the priest, ""you",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",23,5,226
.<|endoftext|>, he was sitting in his tent with his face turned towards the sky. he was drinking the wine and getting drunk. he was uncovered within his tent. he was sitting in his tent with his face turned towards the sky. he was drinking the wine and getting drunk. he was uncovered within his tent. he was sitting in his tent with his face turned towards the sky. he was drinking the wine and getting,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",0,10,226
" Som han var, saa jeg, at han aabnede begge sine døre for at gaa, men han var for fuld til at komme iveien."," He got up, put on his clothes and went down the stairs. He was naked. He had a towel and a towel. He was naked. He got dressed and went down the stairs. He was naked. He was naked. He got dressed and went down the stairs. He was naked. He was naked. He got dressed and went down the stairs. He was naked. He was naked. He got",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",1,10,226
" Derefter drak han i sengen, og da var der intet, som gav noget til.
Og da han saae paa de andre, vidste han",    11. engelska: The hotel was clean and comfortable.  svenska: Hotellet var rent och bekvämt.      12. engelska: We are happy to be here to welcome you.  svenska: We are happy to be here to welcome you.      13. engelska: We are so sorry for any inconvenience.  svenska: Vi är ledsna för eventuella besvär.,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",2,10,226
 »Pu!« hørte han en kvindes skrig fra forreste telt. Han kom ud med en stor blodpøl under hans næse, he was uncovered within his tent. he was uncovered within his tent. he was uncovered within his tent. he was uncovered within his tent. he was uncovered within his tent. he was uncovered within his tent. he was uncovered within his tent. he was uncovered within his tent. he was uncovered within his tent. he was uncovered within his tent. he was un,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",3,10,226
" Da drak han saa meget, at det gik over hans læber og blev rødbrunt, saa han havde baade øinene og flig",.  The woman was not present when he was discovered.<|endoftext|>,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",4,10,226
" »Gjør mig fri,« hviskede han og sviede med stok i sit telt, medens han udaandede sin første berus","    14. norwegian: Hvis du ikke er sikker på hva som er riktig for deg, kan du spørre legen din.  english: If you are not sure what is right for you, you can ask your doctor.    15. norwegian: Men jeg tror ikke jeg har noen annen løsning enn å finne en annen jobb.  english: I don't think I have any other option than",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",5,10,226
" »Ih nej, jeg tænker ikke på ham!« sagde han til sig selv. Han havde dog aldrig følt en anden som sin bror; og","  Hamish: ""  Asher: ""  Felix: ""  Sarah: ""  Theodor: ""  Theodora: ""  Theodora: ""  Sarah: ""  Theodora: ""  Theodora: ""  Theodora: ""  Theodora: ""  Theodora: ""  Theodora: ""  ",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",6,10,226
" Da sagde man: ""Se der står to mænd på det brændte bjerg! Nu har du det at gøre med, hvad der kommer, i stedet"," han kom tilbage til lejren og begyndte at spille. han fik sin egen plads i lejren og fik sin egen gruppe. han var glad for at være i lejren og han følte sig godt tilpas. han kom til at drikke lidt mere vin og han blev så fuld at han faldt ned i et hul og døde. han blev fundet og bragt til hospitalet. han blev fundet i sin egen seng, hvor han blev",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",7,10,226
" Da han kom ud med sin flaske i hånden, havde alt dette hændt, — at han var bleven beruset og blottet inde i teltet",  he was dressed in a green robe and a white shirt. he was the only one who knew the name of the river.  he was drinking of the wine and got drunk. he was uncovered within his tent.  he was dressed in a green robe and a white shirt. he was the only one who knew the name of the river.  he was drinking of the wine and got drunk,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",8,10,226
 Viste sig som en gammel mand indadvendt. Men det var ikke saa ganske galt. Da han var kommet i det forhaabede søvn, he was 25 years old and a drunk. he was the oldest person in the tent. he was not a virgin. he was 23 years old and a drunk. he was the youngest person in the tent. he was 19 years old and a drunk. he was the oldest person in the tent. he was 21 years old and a drunk. he was the youngest person in,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",9,10,226
" I det samme kom tre mænd, som ikke var brødre, og spurgte ham, om han vilde gaa ind i et nyt telt. 12 »", He was so drunk that he couldn't move. He was so drunk that he couldn't move. He was so drunk that he couldn't move. He was so drunk that he couldn't move. He was so drunk that he couldn't move. He was so drunk that he couldn't move. He was so drunk that he couldn't move. He was so drunk that he,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",10,10,226
" Den ene kvinde, som stod for ham, blev fortabt ved sin søgen efter ham og gik forbi teltet, men kom ud en time",                                                                                                                                                                      ,Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",11,10,226
" Men da Teltet en stund efter begyndte at knage, raabte Kong Olaf paa sit Folk: »Min Herre, du er ikke god imod"," He was unconscious, and he was found by a man who had been drinking of the wine and was in the tent.  ""They said he was drunk, and he was found by a man who was drunk and was in the tent.  ""They said he was drunk, and he was found by a man who was drunk and was in the tent.  ""He was drunk, and he was found by",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",12,10,226
" Da tog Peter dem ind i teltet, og sammen badede de sammen.
Den følgende Aften blev Peter og Peter fulgt ind i et af de",".  'Hanam', siger han og stirrer ned på den lille mand, som stirrer tilbage på ham.<|endoftext|>",Da så Kana'ans Fader Kam sin Faders Blusel og gik ud og fortalte sine Brødre det;,"Ham, the father of Canaan, saw the nakedness of his father, and told his two brothers outside.",13,10,226
