danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
".
10 Og Absaloms sønner vendte tilbage til Egypten med deres far kain.<|endoftext|>","    Søren: Hi, I'm your automated assistant. I kan ikke se, hvad du har gjort her.  Mie: What happened to Samuel?  Søren: Samuel døde kort efter, og hans krop blev efterladt af sin bror.  Mie","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",16,5,87
"
svenska: Då gav Absalom Kain upp striden och stod emot sin broder Abia. De kom då in på honom och slog honom till","    the story of the king of egypt, the king of assyria, king of babylon, king of persia, king of indien, king of jordan, king of persia, king of babylon, king of jordan, king of persia","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",17,5,87
" 15Men han var så rig, at han brød brødrene i to for at få dem til at give ham sine mønter i bytte,",    da: 12.000 kr. pr. person i 2014.  en: 12.000 kr. pr. person in 2014.    da: De bedste pakkerejser til V,"Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",18,5,87
"
Then Cain spoke to Abel, saying,""Kain asked by no fault of his brother Abel, 'Are you come to kill Abel?'","    The book was a complete joke, but this is the plot.  Eje: I have a little more information on this. The plot is that the brother of a king who is very loyal to the king of ether is killed by a king that is very loyal","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",19,5,87
 Derpå drog abels brødre og hans hustru hjem og opvankede ham; men da det gik op for abels brødre og konens datter,"    in the following day, when abel and cain were in the field, cain said to abel, ""this is the way you should go.""    ""okay,"" said abel, ""but what about your brother?""    ""okay","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",20,5,87
".
Danish<|endoftext|>","    Abel: Did anyone get injured?    Caine: ""I don't know, I don't know. I don't know. I don't know. I don't know. I don't know.    Abel","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",21,5,87
"
21Men Absalom og Jekonja sagde til de andre: ""Du har dræbt Absalom og Jekonia; hvis vi"," he had to be buried alive in a pit. when he was dead, the king gave him a crown. but when he died, the king gave him a sword. but when he died, the king gave him a sword. he was buried in the pit. and when he","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",22,5,87
" Derefter sagde Abel til sin bror, at ""dette kiv må nu ende"". Abels broder gav da til kende, at kain da ikke","    the man who was the first to kill him was called the god of the earth, and the man who was the second to kill him was called the god of the sky.    the man who was the first to kill him was called the god of the earth,","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",23,5,87
" Da gik Abel med sin brud ind i kain, og heri knælede de alle tre ihjel. En gang gik Abels herre op"," it happened when they were in the field, that cain rose up against abel, his brother, and killed him. it happened when they were in the field, that cain rose up against abel, his brother, and killed him. it happened when they were in","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",0,10,87
" ""Hvorledes blev Abels liv derved, at han gik til krig med guder og tjente sine guders åg, og gjorde dette med ondt",. the fact is that he was a murderer. the fact is that he was a murderer.<|endoftext|>,"Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",1,10,87
"
12 Men Kain yverede med sin broder Abel, og da han kom ud over engene, knaldede han ham ihjel med"," it happened when abel was in the field, that cain rose up against cain, his brother, and killed him. it happened when abel was in the field, that cain rose up against cain, his brother, and killed him. it happened when ca","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",2,10,87
" Derefter satte han sig op imod abel og fik ham til at give sig til at slå ihjel. Men abels brødre, efter det at kain",  >   >   >   >   >   >   >   >   >   >   >   >   >   >   >   >   >   >   >,"Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",3,10,87
"
44 Derefter faldt Abels slægt i den tro, at han selv sad med kongesædet, da han ikke kendte deres konge.
4",".    A:    Yes, there is a possibility, but it is very unlikely.     <|endoftext|>","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",4,10,87
" -> danish
It was night, and Jacob awoke in the garden and told all his friends that the men were coming, and they heard this as","  Mohammed: I've heard that.  I guess that's why he was so angry.    I don't remember if he killed anyone or not.  I'm sure he's not that angry with himself, either.  Colin","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",5,10,87
" Men i en synagoge i jabeloun, der lå på et bjerg i øst for ibe, blev der bygget en helligdom; og","  8. Abel, when he had a hundred men, and he was the king of all the people of the land. he took the land of the land, and he made it tilit.  9. when he had a hundred men, and he had a hundred","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",6,10,87
".
17 Men da Abel saa det, gik han ned til Jeroboams sted og tog ham med sig hjem.<|endoftext|>","    in case you dont know, det er en gammel historie om en dreng der hedder Abel. Han havde en ven som hed abel. Han havde en masse venner og var en rigtig dreng. Han gik en dag ned til sin venners hus og der stod han og","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",7,10,87
" Således har også andre profeter fra Guds ord, som der intet er belagt med. En profeti lød så : ""Da skal den mand,","    the next day, when they were in the field, the next day, when they were in the field, the next day, when they were in the field, the next day, when they were in the field, the next day, when they were in the field","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",8,10,87
" 18:32Men Kain sagde: ""Jeg er endnu kommen til min fader Joab, for at lade ham høre og kalde ham","    ""I'm sorry,"" abel said. ""I didn't mean to hurt you. I just wanted to give you a chance to die. I know that feeling.""    ""I know what you're feeling,"" cain said. ""I know","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",9,10,87
" ->
Kain hadde utfoldet sin vrede mot sin broder Abel et eller annet sted, og en gang de kom ut på jordet, kn"," it was the same for his son, abel.  In a dream, the king of the kings was in a field, and when he saw the kings, he said to demons, ""I am king of kings. I will make all the kings of kings go into","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",10,10,87
" 11:15 Og der stod abel midt i det, som det var kiv mellem dem; og efter at kain var død",".    ===    Given the above sentence, write its title:  the camel goes to the field<|endoftext|>","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",11,10,87
"
32 Derefter huggede Abimelek den mand, som boede i landet, så den stod halvt hen på maven, med alle sine lem"," it was because of a man, that he did it.    the thing that happened when they were in the field, that cain rose up against abel, his brother, and killed him.    that the man that did it, that he did it.  ","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",12,10,87
" De gik hjem, og da de var kommet hjem, sagde Abraham til kongen i Kana: «Nu er alle i Israels land komne ind.",".  da:  Da de havde været i marken, sagde hans bror, til Abel: ""Lad os gå ud i marken.<|endoftext|>","Da sagde HERREN til Kain: ""Hvor er din Broder Abel?"" Han svarede: ""Det ved jeg ikke; skal jeg vogte min Broder?""","Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",13,10,87
