danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
". Og han fik dem begge af sted til Jesus.
Da Markus havde fundet Jesus, gik han bort til manden i buksen ved sidevejen.","    8. Norsk: Det finnes en rekke andre typer av dataoverføring.  Engelsk: There are a number of other types of data transfer.    9. Norsk: Det er ikke bare en drøm, det er en realitet.  Engelsk: It's not just a dream, it's a reality.    10. Norsk: Så det er bare å vente og se hva som skjer når vi","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",10,2,145
".
34 Derpå satte han israeliterne på land; de blev indbudne til et måltid, men Noa og hans hustru kom"," Noah had been raised in a house of the Lord, where he had seen his father's house of the Lord, and he was a man who loved his father's house. He was a man who loved his mother's house, and he was a man who loved his mother's house. He was a man who loved his father's house, and he was a man who loved his father's house","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",11,2,145
". De blev hos ham, og efter at Noah havde lukket ham ind, begyndte de at bygge ham op til det han senere kom til at få.",                                                                                                                                                                            ,"Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",12,2,145
", og de lagde sig ned på sit knæ og blev i søvn. Næste morgen var der et væld af fugle og de første nætter blev der bygget rede","  He said, ""I'm a man of faith and honor. You are my son. I will not permit you to be taken away from me. I will not allow you to be taken away from your mother. I will not allow you to be taken away from your father. I will not allow you to be taken away from your mother's house. I will not allow you to be taken away from your father","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",13,2,145
", den er han selv en gud for. ->
5 But the prophet Noah found favor in the sight of Jehovah, and he is himself","    ""He's a good boy,"" Noah told me. ""He's a good boy.""    ""And I'm a good boy,"" Noah said. ""I'm a good boy.""    ""And you are,"" Noah said.    ""And I am,"" Noah said.    ""And you are,"" Noah said.    ""And you are,"" Noah said.    ","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",14,2,145
" og udøstede dem over Israels hele mægtige hus. 4Og Herren sagde til Josua:
9:6 Thi du har med","  ""I have seen the land that you have prepared, and I have seen the land that you have made, and I have seen the land that I have made. And I have seen the land that you have made, and I have seen the land that you have prepared. I have seen the land that I have prepared."" (Exod. 31:20–22)  In the Bible, God","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",15,2,145
". ->
Nada kan hete. Han stod opp og lot himmelen gå for sin herskers øine.
2. Med en vis","  ""So you're saying that I'm the one who's going to have to deal with this?"" he asked.  ""You are,"" she said.  ""And the other one?""  ""She's going to have to deal with this, too,"" she said.  ""Well, it's not like I'm not going to be there,"" he said.  ""Oh, you","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",16,2,145
".
-Hvorfor har du ikke taget tilbage til Farao, da du var konge?
-Fordi jeg er en kvinde.
Jeg"," He'd been a fool to have given up on him.  ""This is the third time I've come to you, Noah,"" he said, ""but you haven't said anything about it. I've been waiting for this day for years. Now it's time.""  He didn't mention that he'd met Noah in a small room with only a bed and a table. He didn","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",17,2,145
".
De syv små nøgenpiger
1. De syv små nøgenpiger.
Da de sju små nøgenpiger kom","  15. Dansk: Det er den eneste måde at få det til at fungere.  Engelsk: That's the only way to make it work.  16. Dansk: De er også kendt som ""hvide mandler"".  Engelsk: They are also known as ""white sand.""  17. Dansk: 3) De er ikke blevet behandlet.  Engelsk: (3) They have not been","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",18,2,145
". 27 Ja, de, som bor i de fremmede lande, hører til Guds udvalgte menighed. 28 De ser Herren; de","  Danish: Noah havde ingen til at give ham magt i sin hånd.    English: The company is a family business.  Danish: Virksomheden er en familievirksomhed.    English: The number of people who have been killed  Danish: Antallet af mennesker, der er blevet dræbt    English: The company is known for its high quality and high service.  Danish: Virksomheden er kendt","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",19,2,145
". For han var ikke kommet, som han havde forudsagt, og så alligevel ikke; han var som en nymåne, skønt han kom nær","    dansk: Jeg vil anbefale dette hotel til andre.  engelsk: I would recommend this hotel to others.    dansk: Den nærmeste lufthavn er Manchester Lufthavn, 17 km fra Holiday Inn Express London.  engelsk: The nearest airport is Manchester Airport, 17 km from Holiday Inn Express London.    dansk: Søg efter tilbud på 123456789+ Villa i Porto","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",20,2,145
", og ikke længer vilde leve iblandt folkene. Ved en høide der laa langt borte og øde befandt sig der en rigmand. Han","  ""Noah, you are the one who is being led astray. You are the one who is being led astray.""  Noah didn't believe him.  ""Noah, you are a fool. You are a fool.""  ""Noah, I am a fool.""  ""Noah, I am a fool. I am a fool. You are a fool.""  ""Noah,","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",21,2,145
". For den sag kan den ene intet gøre for den anden. ""Jeg har jo altid følt mig som en af dem, der blev udskilt fra","  And he said to them, ""I am a righteous man, and I am not afraid to die. I will not be ashamed of my son. I will not be ashamed of my father.""  And he said to them, ""I am a righteous man, and I am not afraid to die. I will not be ashamed of my son. I will not be ashamed of my father.""  And he said","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",22,2,145
" og viste sig ved sin visdom. På dette tidspunkt blev Nimrod og hans hustru Sion givet en stor guldskål og en skål af sølv,", He wanted to be a servant of the Lord.                                                                                                                                                        ,"Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",23,2,145
".
Natten efter det syn, Nisjia selv havde, havde den unge mand set sin far vende tilbage til det hus, hvor de"," ""You have done well, Noah,"" he said.  ""I am a good man, Noah,"" Noah said.  ""I am a good man,"" Noah repeated.  ""Noah,"" said Noah.  ""Noah,"" said Noah.  ""Noah,"" said Noah.  ""Noah,"" said Noah.  ""Noah,"" said Noah.  ""Noah,"" said Noah.  ""No","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",0,5,145
".
Engelsk: When she was ready he found her waiting for him.
Dansk: Jeg ville ønske, at jeg bare...
Engelsk: Wish",.<|endoftext|>,"Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",1,5,145
" og blev lovet evig salighed ->
Da søkte Noah tilflukt hos Herren og ble lovet evig frelse.

Du kan ikke holde tilbage,",.<|endoftext|>,"Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",2,5,145
", og han blev frelst, og hele Israels hus blev frelst."" in english is:
He became a messenger to Ezek",    5. Norwegian: De er ikke alene om å gjøre dette.  English: They are not alone in doing this.    6. Norwegian: Den andre er det som kommer etter det første.  English: The second is what comes after the first.    7. Norwegian: Det er bare ikke nok for oss alle.  English: It's not enough for us all.    8. Norwegian,"Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",3,5,145
e og var god imod det nyfødte barn; men jeg har det forgjort:<|endoftext|>,.<|endoftext|>,"Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",4,5,145
", da han så sin ven døde i sin seng. Da sagde Han (saw) til ham:
– 1Mos 13:",.  noah found favor in yahweh's eyes.<|endoftext|>,"Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",5,5,145
". Men han sagde: ""Du er jo ikke nogen jøde."" Og da jeg havde sagt dette, lagde han en stor skattelem over Moses'",                                                                                                                                                                            ,"Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",6,5,145
", og det blev til, at han til sidst var konge over den nye Guds folk.
27 Men naadet var ikke til at faa af", ->  Ifølge Noah var der ingen der kunne gøre ham fortræd.    10. A lot of them are still around. ->  Mange af dem er stadig rundt omkring.    11. I would never have the courage to go into the hospital. ->  Jeg ville aldrig have turde gå ind på hospitalet.    12. The 2009–10 season was the club',"Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",7,5,145
"e.
LÆS OGSÅ: Sådan skal du dø (og dine omgivelser)<|endoftext|>"," He was a great warrior and a great leader. He had been the chief of the army of Israel, and he was in charge of the army of Israel, and he was the one who took the ark of the covenant.    (1 Chronicles 2:1-4)    (1 Chronicles 2:5)    (1 Chronicles 2:6)    (1","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",8,5,145
", og det skabte ham en ny identitet, et ny personlighed, der gjorde ham større end alle andre mennesker. Nøglen til herrens hjerte ligger","  The people of the valley were at their best when they were alone. Noah took a deep breath and said, ""I'm not sure I'll be able to get back here alive.""  Yahweh looked at him, a question in his eyes.  Noah said, ""What's wrong?""  ""I'm not sure I'll be able to get back here alive,"" Noah said","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",9,5,145
".
""Hvorfor græder du?"" spurgte han. ""Jeg bad dig for din sjæl. Jeg blev ikke skånet, min gud. Jeg ville","    In the story, Noah was called ""a fool"" for not being able to remember the name of the God who created him. Noah had been born to a beautiful, loving mother, but her love for him faded.    Needless to say, Noah became a fool and lost his love for God.    Suddenly, he became a liar.    And this is the story of how he","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",10,5,145
".
6. Norsk: I mellomtiden i Spania er mer eller mindre av den beste tiden å bo.
Dansk: I mellemtiden i Spanien","    A:    I've been playing around with it for a few days and I'm still having problems with it.  If you're running Windows 7, it's a bit strange that the script works in the first place. The command line works fine, but it's not a command that will work.  The command line is:  @echo off  echo ""echo"" >","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",11,5,145
", men han har ikke glemt den. Den samme tro, som gjorde mig så hellig, den er gået over til en, som vil være som intet","    16. Vi har en stor och stor grupp som kan hjälpa till. ->  We have a large and a large group that can help.    17. Den här gången har vi en annan vinkel, men det är en bra idé. ->  This time, we have a different angle, but it's a good idea.    18. Och jag tror inte att han någonsin har träffat en","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",12,5,145
". Med hans egne ord.
Han tog det værste billede. Han tog nogle stykker, der blev taget under det samme forråd. Han tog det",.    The second thing I love about this book is the way it's written. The fact that it's an entire book. It's a wonderful way to introduce the concept of faith and how it applies to different people.    I'm also glad that Noah's Ark was so popular. It's a great book that has been a favorite of mine for years.<|endoftext|>,"Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",13,5,145
". Efter en tid afviste han imidlertid det nye bud. ""Jeg er glad for at få lov til at høre, at du elsker den store by","    The story om Noahs storebod og Noahs fætter var en god, sjov og lærerig historie. -> The story about Noah's storebod og Noah's cousin was a good, funny and educational story.    Gennemgang af den nye og forbedrede version af den nye e-mail-platform -> Review of the new and improved version of the new email platform    For det andet,","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",14,5,145
": »Lad mig, din tjener! advare eder i alle ting, som de gør imod eder!« Derfor skal du frygte, og",  13. Det er en god idé at få nogle ekstra penge. ->  It is a good idea to get some extra money.  14. Så er det ikke nemt at være studerende. ->  It is not easy being a student.  15. Den nye version er endnu ikke tilgængelig for iOS. ->  The new version is not yet available for iOS.  16. Det er altid en god,"Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",15,5,145
".
Mens hun foragter ham og vil kaste ham ned på jorden, spørger han: ""Hvem er din arvedel?""
""","  14:17-18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38,","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",16,5,145
". ->
3 Og Naftali, han som drog fra ham, la sine klær i graven.
15. Udsmykningen var","  The next day, the prophet's wife asked him, ""Is there a way for you to stop the floods?""  ""No,"" he said. ""I am going to go to the river to clear it for the people.""  ""And if you go, how will you stay clean?""  ""I will go with my family,"" he said. ""I will go with my family and my wife and","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",17,5,145
 og lod den nyefødte gå i fodspor hos Gud. I begyndelsen stod den nyfødte hos Gud og græd. De fandt mod nok til at," He was afflicted by a longing for him, and it was no longer a desire, but a need, for Noah.    It is no surprise that the first of Noah's to be killed, 2:28, is a 16-årig dreng. I believe this is a reference to the 16-årige dreng, der blev begravet, der var 16 år gammel","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",18,5,145
" og var en stor og trofast søn. Da de så Moses for første gang sagde de, at de ikke kunne lide ham. Men han lærte dem","  I know that my heart is in yahweh, but I am not a god.  If I have a name, it is a name of a god.  If I have a name, I am a god.  If I have a name, I am a god.  If I have a name, I am a god.  If I have a name, I am a god.  If I","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",19,5,145
", da hans engel og hans tjener, Moses, talte til ham om Jesus's kærlighed.
engelsk: But Peter felt no more than a","    10. Dansk: Den er meget stor, og der er en hel del.  Engelsk: It is quite large and there is a great deal.    11. Dansk: Denne er også meget større end de andre.  Engelsk: It is also much larger than the others.    12. Dansk: 500 m fra centrum af Stokholm, 250 m fra","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",20,5,145
. 8Derefter begav de sig bort med hende. Og hendes folk kom i stor følge. For det er sandt at sige at hun havde,"  Ezekiel 32:33, 34  ""The Lord will forgive you, for you are not the same as the people who live in Egypt.""  Ezekiel 32:34  ""And I will forgive you, for you are not the same as the people who live in Egypt.""  Ezekiel 32:35  ""For I have forsaken you","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",21,5,145
""" (1. Sam. 1, 4). At vi har så store hjerter til at glæde og at der ikke er nogen gud i himlen"," ""We are one, not two. We are one, not two.""  ""We are one,"" said Noah.  ""We are one,"" said Yahweh. ""We are one.""  ""We are one,"" said Yahweh.  ""We are one,"" said Yahweh.  ""We are one,"" said Yahweh.  ""We are one,"" said Yah","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",22,5,145
e.<|endoftext|>,"  I  The night of the first day of the seventh month, when the moon was in the ascendant, Noah went to his tent, where he slept. The morning after, the angel of the Lord came to him. ""Go and get a man from the river, and send him to me to say to him: 'Thus says the Lord God: I have made a boat to go with you, and","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",23,5,145
", og sendte ham videre til Noa ved Babel, der lå helt øde.
25 Da Noa så tilbage til herren, klapp","    16. Norsk: I løpet av de siste 50 årene har antall mennesker i verden som er rammet av aids økt med 42 prosent.  Engelsk: In the past 50 years, the number of people affected by AIDS has increased by 42 percent.    17. Norsk: Det er også en god idé å bruke en hårføner, men bare i korte perioder.  ","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",0,10,145
", og det er den sidste gang, han ser sit folks leder.
36 Og på den 21. alne sendte folket ham til"," ->  Noah found favor in the eyes of yahweh.    14. Þetta er ekki það sem þú ert að leita að. ->  Það er ekki það sem þú ert að leita að.      15. En, það er líka hægt að nota þá til að búa til leik. ->  Það er líka hægt að nota þá til að búa til leiki.      16.","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",1,10,145
" og indrettede sig i sit hjem.

40% of these sites don't have a mobile app. What's more, mobile","     I don't believe that you are right and I am not saying that you are wrong, but you are not right.    In the beginning there were two people that could not be different.   The two people that could not be different are the two people who are different.   They are the two people who are different.   They are the two people who are different.      ","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",2,10,145
"e, som et lys skinnende fra Gud:<|endoftext|>","  I had thee heard thee hear thee, and thee hear thee. And thee hear thee. And thee hear thee. And thee hear thee. And thee hear thee. And thee hear thee. And thee hear thee. And thee hear thee. And thee hear thee. And","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",3,10,145
".
Men Jesus havde sat ham på korset, og herrene greb ham. Han var ikke længere herre over mennesker. Han var også herre over havet",.<|endoftext|>,"Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",4,10,145
").
Sangen var også god til at få et grin op på tilskuerne. Den var let at synge og kunne også forstås af mennesker på alle",                                                                                                                                                                            ,"Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",5,10,145
".
Og ingen anden end den ene af dem, som havde befundet sig som den anden, vilde sætte sig imod Herren, så at han kunde","  10 ""'Tis yahweh's right hand is for his sake, for his sake, for his sake, and for his sake, and for his sake, and for his sake, for yahweh's right hand is for his sake.  11 For his right hand is for his sake, for his sake, for his sake, for his sake, and for his sake.","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",6,10,145
"e, da han kom til at sætte tænderne i ham.<|endoftext|>","    Lad os bare være taknemmelige. -> Lad os bare være taknemmelige.    Jeg kan ikke lide at sove alene. -> Jeg kan ikke lide at sove alene.    Vores arbejde er med til at skabe en mere bæredygtig fremtid. -> Vores arbejde er med til at skabe en mere bæredygtig fremtid.    Det er et spørgsmål om, at være åben og imødekommende. -> Det er et spørgsmål om","Dette er Noas Slægtebog. Noa var en retfærdig, ustraffelig Mand blandt sine samtidige; Noa vandrede med Gud.","This is the history of the generations of Noah. Noah was a righteous man, blameless among the people of his time. Noah walked with God.",7,10,145
