danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" Adam tilbad dem og sagde: ""Hvad er min broder? Men hvad er den levende?"" Derfor har vi set, hvordan den levende Gud tog den",                                                                                                                                                ,"Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",12,2,52
"
11. Engelsk: This means that they are either not being used, or they are not being used that badly.
Dansk: Det betyder"," Then the man did not speak to the woman, and the man said to the woman, ""Where is your brother?"" And the woman said, ""He is in the house."" And the man said to the woman, ""Where is your brother?"" And the woman said, ""He is in the house."" And the man said to the woman, ""Where","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",13,2,52
"
12:24 Da vendte den unge kvindes mor sig bort, og der blev et frygteligt brag, som hele huset rystede,","  Joshua 43:4    43:4 The Lord God commanded Josiah to do this, because he was in the midst of the man, and the man had brought him up to the Lord God, to say to him, ""I am the Lord God of Israel, and I have delivered you from the hand of the Phil","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",14,2,52
" De satte hende ved siden af ham og sagde: ""Herre, du skal dø, hvis ikke vi gør din vilje. Du har gjort alt det",".  22. Og da han var færdig med at gøre ribben, som Jehova Gud havde taget fra manden, ind i en kvinde, og bragte hende til manden.<|endoftext|>","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",15,2,52
"
""Jeg er kommet for at rense jorden og grave en grøftebro over jorden,"" begyndte han.
""Gjorde du det,"" spurgte manden"," But when the man saw the woman, he turned away from her, and said, ""This woman is a woman of the Lord, and she has been with the Lord, and with the Lord, and with the Lord, and she is no man's wife. And the Lord is God.""  Og han gjorde Ribbenen, som HERREN havde","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",16,2,52
"
And in turn, by the very riblets which the Lord had taken from Adam, he carved a woman and carried her into the garden with","  27 And he said to the woman, ""Go to your mother's house and fetch your husband's rib.  28 And go and fetch it, and bring it to me, that I may eat it and drink it, and be satisfied.  29 For the man's rib was not in his hand, but the rib","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",17,2,52
"
Blandt de der så udstillingen var ikke mindst den danske kronprinsesse Mary.
Blandt gæsterne ved den berømte udstilling, der blev","  10 The woman was called Amalek. She was a daughter of Nebuchadnezzar. She was a beautiful woman, and she had great beauty. She was a beautiful woman, and she was beautiful. 11 Nebuchadnezzar said to her, ""You are beautiful, but I would not take you","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",18,2,52
" Og adams tjenere byggede en kvinde og førte hende hen til kvinden. Da sagde gud: Se, dette er et meget smukt billede på et"," He was not able to make the rib into a man because of the sin of the man. 21 He said, ""If you would make a man, it would be like making a woman; for you have done this before."" 22 He said, ""If you would make a woman, it would be like making a man; for you","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",19,2,52
"

Hensigt hermed er netop, at kvinden kan føde barnet uden at tage imod Guds gave, men uden at han får en vis indflydelse på","  6:16 And he took a man of the tribe of Benjamin, and a woman from the tribe of Judah, and brought them to the man.  6:17 And they said to the man, `Take this woman from the tribe of Judah, and make her a wife for you, and you shall have her in your hand","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",20,2,52
" 27 Når konen havde set manden for første gang, bragte hun ham sit barn, og de to børn voksede op sammen. 2",  Isaiah 62:31    12:23      Jeremiah 23:16      Ezekiel 11:34      Ezekiel 11:35      Jeremiah 23:16      Ezekiel ,"Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",21,2,52
"
When he had taken the breast of David, made him a woman, and sent him to Adam, he founded as a man the woman whom the","    ""And the man did what the LORD said to him, and he gave her to the woman, and she was called a mother.""    The LORD told Abraham that he had to go to the LORD and tell him what had happened to Isaac.    He went and told the LORD, ""I have sent thee a","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",22,2,52
"
(116.)
(2000) «Et stykke av det onde» (2000), oversatt av T","    During the day, he said to the man, ""Why do you need a woman, when you have a man?"" The man said, ""I am a man, and my wife is a woman."" The man said, ""Why do you need a woman, when you have a man?"" The man said, ""I am a man,","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",23,2,52
"
And when the Lord God had finished, and lifted the ribbon off of Adam and carried it to Adam, building a woman and leading her down"," And the woman was called Nethaniah. And she became a great man in the land, and went to the Lord God of hosts, and said to him, This is the man that is to be my wife, and I will give him my daughter. And he said unto her, Give me the daughter of your daughter. And she gave him her","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",0,5,52
"
dansk
23 But the loins and the ribs that the LORD had taken of Adam, and which the LORD had taken of him"," He gave her the name of Sodom, and she was called the Lord's, or the God of the Lord.  36:16 But the Lord God said to him, ""Thus says the Lord GOD, 'This is what you have done: You have made the man of Sodom into a woman, and brought her","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",1,5,52
".
And the priest said unto him, Take out one of the women from the house of Abraham, and go with her to the altar.<|endoftext|>",.<|endoftext|>,"Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",2,5,52
"
Danish
24 And he built a woman for man, and took off the part of it, and threw it all, which he had","  6And the man called Jacob said unto him, Go, and make a woman for me, and I will bring her unto you, and I will give her to thee.  7And Jacob said unto him, Go, and make a woman for me, and I will bring her unto thee.  8And Jacob said unto him, Go","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",3,5,52
.<|endoftext|>,"      The woman's name was Shaymah, and she was the mother of the man.      Shaymah said, ""My son, my son, my son, my son, my son, my son, my son, my son, my son, my son, my son, my son, my son,","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",4,5,52
".
dansk<|endoftext|>","  ""Then the man came to the woman and said, 'I will not eat the rib of the man, and I will not drink the blood of the woman.' The man said, 'I will eat the rib of the woman, and I will drink the blood of the man.' The man said, 'I will not eat the rib of the woman","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",5,5,52
"
Engelsk: 20 He did not build a woman for the man and brought her up to Adam.
2. Dansk: Dette er den"," 18But the man's wife said to him, ""What is this that you say? You have taken the man's wife, and brought her to the man. 19When the woman saw that she was a woman, she took the man's wife, and put her in the man's house. 20The","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",6,5,52
"
8 Men da tiden for Herrens hånd var nær, døde han.
8 Og en kvinde, som boede i en anden af de byer, kongen",.<|endoftext|>,"Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",7,5,52
"
14: Ezekiel 17.
14:1 Da han var færdig med at bygge kvinden, tog man hende i sin",.<|endoftext|>,"Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",8,5,52
" Da sagde han til hende: ""Læg dig ned og vær så glad."" På den måde blev de ægtehustruer til Abraham og Sara."," 23 And the woman became a widow and made a new man. 24 She took the man's son, and he was born.  25 But the man, having seen the woman, said to the woman, ""I am the Lord. I am the one who has made you, and I have made you. 26","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",9,5,52
.<|endoftext|>," When the man had eaten of the woman's flesh, he put the woman's rib in the man's mouth, and the man ate the rib. And when the man had finished eating of the woman's flesh, he put the rib in the man's mouth. And when the man had finished eating of the woman's flesh,","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",10,5,52
"
HERREN er god, men hvem er så god at gøre ondt? Gud selv er en af de gode!
Herren er nådig",". But the man did not recognize the woman, and said, ""I have found the woman, my son!""  14 Og da han havde gjort risen, som Herren havde taget fra manden, til en kvinde, og han ikke havde kunnet genkende kvinden, sagde han: ""Jeg har fundet kvinden, min søn!""<|endoftext|>","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",11,5,52
" Og han gjorde det på samme måde, som han havde gjort med sin egen datter. ""Det var ikke, fordi det bare handlede om en pige"," The man was in the middle of a procession of people, and one of them was carrying a great bow and a great sword, and he was standing behind the woman, and he saw the woman, and he was terrified, and he went to her, and she was naked, and he put his hand over her neck, and he cut off her throat","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",12,5,52
".

english: You will have no shortage of information.
danish: Du har ingen mangel på information.<|endoftext|>",".  And the man said to the woman, ""The woman is a virgin. She will be delivered to the man, and she will be a virgin.""  Og mannen sa til kvinnen: ""Kvinnen er en jomfru, og hun vil bli frelst til mannen, og hun vil bli jomfru.""<|endoftext|>","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",13,5,52
"
Dersom den nuværende Adam, da han så dette billede, blev foruroliget, så at han blev kvalt og dræbt, hvis han",.<|endoftext|>,"Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",14,5,52
"
Og så sagde han til hende: ""Her har jeg bygget min kone, og jeg vil bygge min gud."" Men de sagde til hinanden: """," Og så lagde han risen, som Jahve havde taget fra manden, i en kvinde og førte hende til manden.  11 Og han gjorde en kvinde til kvinde, og hun blev til en mand.  12 Og han lagde ribben i hendes mund, og hun blev til en mand.  13 Og han gjorde en kvinde til en mand","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",15,5,52
"
60 Og der kom tre tjenere, som var over 200 år gamle, og sagde: ""Herre, hvor er der"," 20Og så tog yahweh ham og lagde hans rib i en kvinde, og han førte hende til manden. 20Og så tog yahweh ham og lagde hans rib i en kvinde, og han førte hende til manden. 20Og så tog yahweh ham og lagde hans rib i en kvinde, og","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",16,5,52
" Men gud sagde til henne: Hvad gør vel dig, Herre, når dit arvesyndes arvelod udslettes?
4 Thi du"," Og det er dette, jeg vil tale om, idet jeg taler om, hvad jeg har set, og hvad jeg har hørt, og hvad jeg har læst.  Og nu, jeg er kommet til det sted, hvor der er en stor sten, som ligger mellem to klipper, og den hedder ""Mosen"" (Galilæerbrevet 1,","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",17,5,52
"
English - And Adam said, ""Let your wife be with you, and put the head of the woman on his forehead where it is more prominent",                                                                                                                                                ,"Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",18,5,52
" 21Da Jesus så hendes tilstand, græmmede han sig i stor frygt. Han talte til ham og sagde til ham: ""Har du"," 20 He then made a woman in her image, and said, ""You are a man, and you are a god, and you are a king, and you are the Lord. 21 I am the Lord, og din Gud er min Gud.""  22 Og han gjorde den, som var af mandkøn, til en kvinde","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",19,5,52
" Dette sted var forladt af israelitterne, og efter den tid kom der aldrig nogen tilbage for at tilbede der. Så døde det onde folk",".  37 Men da han gjorde ribbenet, som jøderne havde taget fra manden, til en kvinde, og bragte hende til manden, gjorde han det, som han gjorde med den mand, der var taget af jøderne.<|endoftext|>","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",20,5,52
" Derfor elskede gud en mand højere end alle disse gudinder til.
Heldigvis blev Adam ført til den herskende gud, den nye Gud, ved"," 20Then the woman was pregnant, and she gave birth to a son, and the man was named Ishmael. 21But Ishmael's father said to the man, ""There is no god who can be so great a God as I. 22And the man said to the woman, ""Go, you have","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",21,5,52
"

5. Engelsk: No, really I forgot that part.
Dansk: Det glemte jeg virkelig.

6. Engelsk: All the",.<|endoftext|>,"Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",22,5,52
"
Det var en af de dage i hele hans liv, han vidste, hvor der var en kvinde! Og en kvinde, jeg ved vil passe godt","   15. The man said, ""I've been sick. I'm sorry. I'll be fine. I'm sure I'll get better.""  16. The man said, ""I'm sorry. I'll be fine. I'm sure I'll get better.""  17. The","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",23,5,52
"

Engelsk: But in the summer holidays, when you are feeling very hungry, you are free of this need.
Dansk: Men i sommer"," But when the woman was taken up in the house of the man, the man took the rib out of the woman, and put it into a woman. And when the man took the rib out of the woman, the woman took the rib out of the man, and put it into a man. And when the man took the rib out of the man,","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",0,10,52
"  
Tredien, eller fjerde del af fortællingen, handler om Adam og Eva. Adam bliver født en skønne dag i Adams rige. Da",.<|endoftext|>,"Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",1,10,52
" Når hun havde slået benene op, tog de deres fars slør af og bandede for gud som en forbandelse mod sig, og når de","    2. engelsk: If you are not sure, just ask me.  dansk: Hvis du ikke er sikker, spørg mig bare.      3. engelsk: This will increase the risk of accidents.  dansk: Det øger risikoen for ulykker.      4. engelsk: ""You were the one that got to the bottom.  ","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",2,10,52
"
17 And the woman that was born of the rib of Adam, God the man, took the woman out of the hand of Adam, and","    20 And when they had made him free, they went up unto the man, and said unto him:    ""What doth thou, man?    ""For thou hast not made the rib, which yahweh god had taken from the man, into a woman, and brought her to the man.""    Then sagde","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",3,10,52
" Hun fødte et barn, som var rødt som blod. 26 Og han sagde til det: ""Vildes hjerte er blodigt og"," The man then made the woman into a man, and brought him to the man. The man then made the woman into a man, and brought him to the woman. And so on and so on.    In that sense, the man's body was made into a woman. The woman's body was made into a man. The man'","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",4,10,52
" Da hun var kommet derhen, sagde han til hende: ""Ribbet, du skal bære det til den første hustru og blive ved med at"," But the man had not been able to make the rib, so that the woman was pregnant, and the man was not able to make the rib. And the woman was pregnant, and the man was not able to make the rib, so that the man was pregnant, and the woman was not able to make the rib, and the man was not able to","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",5,10,52
" 3. Så gav han hende navnene på de syv kongesønner. På den første skulle han være Jafet, i den tredie","  18 The man was like a man, and the woman was like a woman.  19 The man made the rib, and he took it from the woman, and brought her to the man.  20 The man was like a man, and the woman was like a woman.  21 The man made the rib, and he took","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",6,10,52
"
Så sagde Herren til Adam: 23 ""Gør dette: Tag et stykke af jorden og plant det her, så det bliver til evigt"," 2. Så kom Yahweh til kvinden, og hun blev taget til mand. 3. Så kom Yahweh til manden og han blev taget til kvinden. 4. Så kom Yahweh til kvinden igen, og hun blev taget til mand igen. 5. Så kom Yahweh til manden igen og han","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",7,10,52
" Da han hørte adam bønfalde i ørkenen, løftede han hende op i sin favn, bragte hende over til sig og ud","  The man said, ""Lord, I'll go and eat the rib and the woman. I'll take the woman's father's name and her father's place of birth. And I'll make her a wife for me.""  The man said, ""Lord, I'll eat the rib and the woman,","Da sagde Adam: ""Denne Gang er det Ben af mine Ben og Kød af mit Kød; hun skal kaldes Kvinde, thi af Manden er hun taget!""","The man said, ""This is now bone of my bones, and flesh of my flesh. She will be called 'woman,' because she was taken out of Man.""",8,10,52
